"route_id,source_area,pub_name,pub_area,nearest_bus_stop,bus_number,bus_type,major_stops,distance_km,estimated_duration,ticket_price,first_bus,last_bus,frequency_minutes,walking_distance_from_stop_km,night_travel_friendly,description"
"1713,Madhurawada,Wok Republic Lounge,MVP Colony,MVP Colony Bus Stop,218B,APSRTC City Ordinary,Madhurawada â†’ Kommadi â†’ GITAM â†’ Rushikonda â†’ Seethammadhara â†’ MVP Colony,10,33 mins,15,05:30,22:30,20,0.3,Yes,""Take bus 218B from Madhurawada to MVP Colony Bus Stop, then walk 0.3km to Wok Republic Lounge in MVP Colony."""
"1714,PM Palem,Wok Republic Lounge,MVP Colony,MVP Colony Bus Stop,299C,APSRTC City Ordinary,PM Palem â†’ Madhurawada â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,8,26 mins,10,05:30,22:30,15,0.3,Yes,""Take bus 299C from PM Palem to MVP Colony Bus Stop, then walk 0.3km to Wok Republic Lounge in MVP Colony."""
"1715,MVP Colony,Wok Republic Lounge,MVP Colony,MVP Colony Bus Stop,900,APSRTC City Ordinary,MVP Colony Sector 7 â†’ Seethammadhara â†’ Maddilapalem â†’ Siripuram â†’ Jagadamba,1,20 mins,10,05:30,22:30,15,0.3,Yes,""Take bus 900 from MVP Colony to MVP Colony Bus Stop, then walk 0.3km to Wok Republic Lounge in MVP Colony."""
"1716,Siripuram,Wok Republic Lounge,MVP Colony,MVP Colony Bus Stop,213A,APSRTC City Ordinary,Siripuram Jn â†’ VIP Rd â†’ RTC Complex â†’ Dwaraka Nagar,6,20 mins,10,05:30,22:30,15,0.3,Yes,""Take bus 213A from Siripuram to MVP Colony Bus Stop, then walk 0.3km to Wok Republic Lounge in MVP Colony."""
"1717,Dwaraka Nagar,Wok Republic Lounge,MVP Colony,MVP Colony Bus Stop,902C,APSRTC City Ordinary,Dwaraka Nagar â†’ Siripuram â†’ Jagadamba â†’ Maharanipeta,7,23 mins,10,05:30,22:30,15,0.3,Yes,""Take bus 902C from Dwaraka Nagar to MVP Colony Bus Stop, then walk 0.3km to Wok Republic Lounge in MVP Colony."""
"1718,Maddilapalem,Wok Republic Lounge,MVP Colony,MVP Colony Bus Stop,211C,APSRTC City Ordinary,Maddilapalem â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram â†’ Jagadamba,4,20 mins,10,05:30,22:30,15,0.3,Yes,""Take bus 211C from Maddilapalem to MVP Colony Bus Stop, then walk 0.3km to Wok Republic Lounge in MVP Colony."""
"1719,NAD Junction,Wok Republic Lounge,MVP Colony,MVP Colony Bus Stop,400C,APSRTC City Ordinary,NAD Jn â†’ Maddilapalem â†’ Seethammadhara â†’ Siripuram â†’ Jagadamba,12,40 mins,20,05:30,22:30,20,0.3,Yes,""Take bus 400C from NAD Junction to MVP Colony Bus Stop, then walk 0.3km to Wok Republic Lounge in MVP Colony."""
"1720,Seethammadhara,Wok Republic Lounge,MVP Colony,MVP Colony Bus Stop,213,APSRTC City Ordinary,Seethammadhara â†’ Maddilapalem â†’ MVP Colony â†’ Siripuram â†’ Jagadamba,3,20 mins,10,05:30,22:30,15,0.3,Yes,""Take bus 213 from Seethammadhara to MVP Colony Bus Stop, then walk 0.3km to Wok Republic Lounge in MVP Colony."""
"1721,Jagadamba,Wok Republic Lounge,MVP Colony,MVP Colony Bus Stop,905C,APSRTC City Ordinary,Jagadamba Jn â†’ Asilmetta â†’ Siripuram â†’ Dwaraka Nagar â†’ Waltair,7,23 mins,10,05:30,22:30,15,0.3,Yes,""Take bus 905C from Jagadamba to MVP Colony Bus Stop, then walk 0.3km to Wok Republic Lounge in MVP Colony."""
"1722,Asilmetta,Wok Republic Lounge,MVP Colony,MVP Colony Bus Stop,907C,APSRTC City Ordinary,Asilmetta â†’ Jagadamba â†’ Siripuram â†’ Maharanipeta â†’ RK Beach,8,26 mins,10,05:30,22:30,15,0.3,Yes,""Take bus 907C from Asilmetta to MVP Colony Bus Stop, then walk 0.3km to Wok Republic Lounge in MVP Colony."""
"1723,Railway Station,Wok Republic Lounge,MVP Colony,MVP Colony Bus Stop,909C,APSRTC City Ordinary,Railway Station â†’ RTC Complex â†’ Dwaraka Nagar â†’ Siripuram â†’ Jagadamba,9,30 mins,15,05:30,22:30,15,0.3,Yes,""Take bus 909C from Railway Station to MVP Colony Bus Stop, then walk 0.3km to Wok Republic Lounge in MVP Colony."""
"1724,RTC Complex,Wok Republic Lounge,MVP Colony,MVP Colony Bus Stop,100C,APSRTC City Ordinary,RTC Complex â†’ Siripuram â†’ Dwaraka Nagar â†’ Jagadamba â†’ Waltair,8,26 mins,10,05:30,22:30,15,0.3,Yes,""Take bus 100C from RTC Complex to MVP Colony Bus Stop, then walk 0.3km to Wok Republic Lounge in MVP Colony."""
"1725,Airport,Wok Republic Lounge,MVP Colony,MVP Colony Bus Stop,APTC-3,APSRTC City Ordinary,Airport â†’ Kommadi â†’ Madhurawada â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,8,26 mins,10,05:30,22:30,15,0.3,Yes,""Take bus APTC-3 from Airport to MVP Colony Bus Stop, then walk 0.3km to Wok Republic Lounge in MVP Colony."""
"1726,Pendurthi,Wok Republic Lounge,MVP Colony,MVP Colony Bus Stop,320C,APSRTC City Ordinary,Pendurthi â†’ Gopalapatnam â†’ Kurmannapalem â†’ Madhurawada â†’ Seethammadhara â†’ MVP Colony,18,60 mins,30,05:30,22:30,25,0.3,Yes,""Take bus 320C from Pendurthi to MVP Colony Bus Stop, then walk 0.3km to Wok Republic Lounge in MVP Colony."""
"1727,Gopalapatnam,Wok Republic Lounge,MVP Colony,MVP Colony Bus Stop,310C,APSRTC City Ordinary,Gopalapatnam â†’ Kurmannapalem â†’ Madhurawada â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,11,36 mins,15,05:30,22:30,20,0.3,Yes,""Take bus 310C from Gopalapatnam to MVP Colony Bus Stop, then walk 0.3km to Wok Republic Lounge in MVP Colony."""
"1728,Kurmannapalem,Wok Republic Lounge,MVP Colony,MVP Colony Bus Stop,330C,APSRTC City Ordinary,Kurmannapalem â†’ Madhurawada â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,13,43 mins,20,05:30,22:30,20,0.3,Yes,""Take bus 330C from Kurmannapalem to MVP Colony Bus Stop, then walk 0.3km to Wok Republic Lounge in MVP Colony."""
"1729,Auto Nagar,Wok Republic Lounge,MVP Colony,MVP Colony Bus Stop,402C,APSRTC City Ordinary,Auto Nagar â†’ NAD Jn â†’ Maddilapalem â†’ Siripuram â†’ Jagadamba,16,53 mins,25,05:30,22:30,20,0.3,Yes,""Take bus 402C from Auto Nagar to MVP Colony Bus Stop, then walk 0.3km to Wok Republic Lounge in MVP Colony."""
"1730,Steel Plant,Wok Republic Lounge,MVP Colony,MVP Colony Bus Stop,400P,APSRTC City Ordinary,Steel Plant â†’ Gajuwaka â†’ Ukkunagaram â†’ Daba Garden â†’ Siripuram â†’ Jagadamba,18,60 mins,30,05:30,22:30,25,0.3,Yes,""Take bus 400P from Steel Plant to MVP Colony Bus Stop, then walk 0.3km to Wok Republic Lounge in MVP Colony."""
"1731,Scindia,Wok Republic Lounge,MVP Colony,MVP Colony Bus Stop,350C,APSRTC City Ordinary,Scindia â†’ One Town â†’ Poorna Market â†’ Jagadamba â†’ Siripuram,14,46 mins,25,05:30,22:30,20,0.3,Yes,""Take bus 350C from Scindia to MVP Colony Bus Stop, then walk 0.3km to Wok Republic Lounge in MVP Colony."""
"1732,One Town,Wok Republic Lounge,MVP Colony,MVP Colony Bus Stop,101C,APSRTC City Ordinary,One Town â†’ Poorna Market â†’ Jagadamba â†’ Asilmetta â†’ Siripuram,9,30 mins,15,05:30,22:30,15,0.3,Yes,""Take bus 101C from One Town to MVP Colony Bus Stop, then walk 0.3km to Wok Republic Lounge in MVP Colony."""
"1733,Poorna Market,Wok Republic Lounge,MVP Colony,MVP Colony Bus Stop,103C,APSRTC City Ordinary,Poorna Market â†’ One Town â†’ Jagadamba â†’ Siripuram â†’ Dwaraka Nagar,8,26 mins,10,05:30,22:30,15,0.3,Yes,""Take bus 103C from Poorna Market to MVP Colony Bus Stop, then walk 0.3km to Wok Republic Lounge in MVP Colony."""
"1734,RK Beach,Wok Republic Lounge,MVP Colony,MVP Colony Bus Stop,900R,APSRTC City Ordinary,RK Beach â†’ Maharanipeta â†’ Jagadamba â†’ Siripuram â†’ Dwaraka Nagar,8,26 mins,10,05:30,22:30,15,0.3,Yes,""Take bus 900R from RK Beach to MVP Colony Bus Stop, then walk 0.3km to Wok Republic Lounge in MVP Colony."""
"1735,Rushikonda,Wok Republic Lounge,MVP Colony,MVP Colony Bus Stop,218R,APSRTC City Ordinary,Rushikonda â†’ Lawson's Bay â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,10,33 mins,15,05:30,22:30,20,0.3,Yes,""Take bus 218R from Rushikonda to MVP Colony Bus Stop, then walk 0.3km to Wok Republic Lounge in MVP Colony."""
"1736,Lawson's Bay,Wok Republic Lounge,MVP Colony,MVP Colony Bus Stop,901R,APSRTC City Ordinary,Lawson's Bay â†’ Rushikonda â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,6,20 mins,10,05:30,22:30,15,0.3,Yes,""Take bus 901R from Lawson's Bay to MVP Colony Bus Stop, then walk 0.3km to Wok Republic Lounge in MVP Colony."""
"1737,Hanumanthuwaka,Wok Republic Lounge,MVP Colony,MVP Colony Bus Stop,303C,APSRTC City Ordinary,Hanumanthuwaka â†’ Seethammadhara â†’ MVP Colony â†’ Maddilapalem â†’ Siripuram,5,20 mins,10,05:30,22:30,15,0.3,Yes,""Take bus 303C from Hanumanthuwaka to MVP Colony Bus Stop, then walk 0.3km to Wok Republic Lounge in MVP Colony."""
"1738,Arilova,Wok Republic Lounge,MVP Colony,MVP Colony Bus Stop,305C,APSRTC City Ordinary,Arilova â†’ Madhurawada â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,15,50 mins,25,05:30,22:30,20,0.3,Yes,""Take bus 305C from Arilova to MVP Colony Bus Stop, then walk 0.3km to Wok Republic Lounge in MVP Colony."""
"1739,Beach Road,Wok Republic Lounge,MVP Colony,MVP Colony Bus Stop,800C,APSRTC City Ordinary,Beach Road â†’ RK Beach â†’ Maharanipeta â†’ Jagadamba â†’ Siripuram,7,23 mins,10,05:30,22:30,15,0.3,Yes,""Take bus 800C from Beach Road to MVP Colony Bus Stop, then walk 0.3km to Wok Republic Lounge in MVP Colony."""
"1740,Kailasagiri,Wok Republic Lounge,MVP Colony,MVP Colony Bus Stop,802C,APSRTC City Ordinary,Kailasagiri â†’ Beach Rd â†’ RK Beach â†’ Jagadamba â†’ Siripuram,8,26 mins,10,05:30,22:30,15,0.3,Yes,""Take bus 802C from Kailasagiri to MVP Colony Bus Stop, then walk 0.3km to Wok Republic Lounge in MVP Colony."""
"1741,Gajuwaka,Stone Water Eco Resort Pub,Rushikonda,Rushikonda Bus Stop,28E,APSRTC City Ordinary,Gajuwaka X Rd â†’ Ukkunagaram â†’ Steel Plant Gate â†’ Daba Garden â†’ Siripuram â†’ RTC Complex,28,93 mins,50,05:30,21:00,25,0.3,Limited,""Take bus 28E from Gajuwaka to Rushikonda Bus Stop, then walk 0.3km to Stone Water Eco Resort Pub in Rushikonda."""
"1742,Kommadi,Stone Water Eco Resort Pub,Rushikonda,Rushikonda Bus Stop,501,APSRTC City Ordinary,Kommadi Jn â†’ Madhurawada â†’ Bheemunipatnam Rd â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,16,53 mins,25,05:30,22:30,20,0.3,Yes,""Take bus 501 from Kommadi to Rushikonda Bus Stop, then walk 0.3km to Stone Water Eco Resort Pub in Rushikonda."""
"1743,Madhurawada,Stone Water Eco Resort Pub,Rushikonda,Rushikonda Bus Stop,219,APSRTC City Ordinary,Madhurawada â†’ Kommadi â†’ GITAM â†’ Rushikonda â†’ Seethammadhara â†’ MVP Colony,13,43 mins,20,05:30,22:30,20,0.3,Yes,""Take bus 219 from Madhurawada to Rushikonda Bus Stop, then walk 0.3km to Stone Water Eco Resort Pub in Rushikonda."""
"1744,PM Palem,Stone Water Eco Resort Pub,Rushikonda,Rushikonda Bus Stop,299E,APSRTC City Ordinary,PM Palem â†’ Madhurawada â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,18,60 mins,30,05:30,22:30,25,0.3,Yes,""Take bus 299E from PM Palem to Rushikonda Bus Stop, then walk 0.3km to Stone Water Eco Resort Pub in Rushikonda."""
"1745,MVP Colony,Stone Water Eco Resort Pub,Rushikonda,Rushikonda Bus Stop,216,APSRTC City Ordinary,MVP Colony Sector 7 â†’ Seethammadhara â†’ Maddilapalem â†’ Siripuram â†’ Jagadamba,10,33 mins,15,05:30,22:30,20,0.3,Yes,""Take bus 216 from MVP Colony to Rushikonda Bus Stop, then walk 0.3km to Stone Water Eco Resort Pub in Rushikonda."""
"1746,Siripuram,Stone Water Eco Resort Pub,Rushikonda,Rushikonda Bus Stop,900C,APSRTC City Ordinary,Siripuram Jn â†’ VIP Rd â†’ RTC Complex â†’ Dwaraka Nagar,11,36 mins,15,05:30,22:30,20,0.3,Yes,""Take bus 900C from Siripuram to Rushikonda Bus Stop, then walk 0.3km to Stone Water Eco Resort Pub in Rushikonda."""
"1747,Dwaraka Nagar,Stone Water Eco Resort Pub,Rushikonda,Rushikonda Bus Stop,902E,APSRTC City Ordinary,Dwaraka Nagar â†’ Siripuram â†’ Jagadamba â†’ Maharanipeta,12,40 mins,20,05:30,22:30,20,0.3,Yes,""Take bus 902E from Dwaraka Nagar to Rushikonda Bus Stop, then walk 0.3km to Stone Water Eco Resort Pub in Rushikonda."""
"1748,Maddilapalem,Stone Water Eco Resort Pub,Rushikonda,Rushikonda Bus Stop,212,APSRTC City Ordinary,Maddilapalem â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram â†’ Jagadamba,13,43 mins,20,05:30,22:30,20,0.3,Yes,""Take bus 212 from Maddilapalem to Rushikonda Bus Stop, then walk 0.3km to Stone Water Eco Resort Pub in Rushikonda."""
"1749,NAD Junction,Stone Water Eco Resort Pub,Rushikonda,Rushikonda Bus Stop,401,APSRTC City Ordinary,NAD Jn â†’ Maddilapalem â†’ Seethammadhara â†’ Siripuram â†’ Jagadamba,20,66 mins,35,05:30,22:30,25,0.3,Yes,""Take bus 401 from NAD Junction to Rushikonda Bus Stop, then walk 0.3km to Stone Water Eco Resort Pub in Rushikonda."""
"1750,Seethammadhara,Stone Water Eco Resort Pub,Rushikonda,Rushikonda Bus Stop,214,APSRTC City Ordinary,Seethammadhara â†’ Maddilapalem â†’ MVP Colony â†’ Siripuram â†’ Jagadamba,10,33 mins,15,05:30,22:30,20,0.3,Yes,""Take bus 214 from Seethammadhara to Rushikonda Bus Stop, then walk 0.3km to Stone Water Eco Resort Pub in Rushikonda."""
"1751,Jagadamba,Stone Water Eco Resort Pub,Rushikonda,Rushikonda Bus Stop,906,APSRTC City Ordinary,Jagadamba Jn â†’ Asilmetta â†’ Siripuram â†’ Dwaraka Nagar â†’ Waltair,9,30 mins,15,05:30,22:30,15,0.3,Yes,""Take bus 906 from Jagadamba to Rushikonda Bus Stop, then walk 0.3km to Stone Water Eco Resort Pub in Rushikonda."""
"1752,Asilmetta,Stone Water Eco Resort Pub,Rushikonda,Rushikonda Bus Stop,908,APSRTC City Ordinary,Asilmetta â†’ Jagadamba â†’ Siripuram â†’ Maharanipeta â†’ RK Beach,10,33 mins,15,05:30,22:30,20,0.3,Yes,""Take bus 908 from Asilmetta to Rushikonda Bus Stop, then walk 0.3km to Stone Water Eco Resort Pub in Rushikonda."""
"1753,Railway Station,Stone Water Eco Resort Pub,Rushikonda,Rushikonda Bus Stop,910,APSRTC City Ordinary,Railway Station â†’ RTC Complex â†’ Dwaraka Nagar â†’ Siripuram â†’ Jagadamba,14,46 mins,25,05:30,22:30,20,0.3,Yes,""Take bus 910 from Railway Station to Rushikonda Bus Stop, then walk 0.3km to Stone Water Eco Resort Pub in Rushikonda."""
"1754,RTC Complex,Stone Water Eco Resort Pub,Rushikonda,Rushikonda Bus Stop,101,APSRTC City Ordinary,RTC Complex â†’ Siripuram â†’ Dwaraka Nagar â†’ Jagadamba â†’ Waltair,14,46 mins,25,05:30,22:30,20,0.3,Yes,""Take bus 101 from RTC Complex to Rushikonda Bus Stop, then walk 0.3km to Stone Water Eco Resort Pub in Rushikonda."""
"1755,Airport,Stone Water Eco Resort Pub,Rushikonda,Rushikonda Bus Stop,APTC-5,APSRTC City Ordinary,Airport â†’ Kommadi â†’ Madhurawada â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,10,33 mins,15,05:30,22:30,20,0.3,Yes,""Take bus APTC-5 from Airport to Rushikonda Bus Stop, then walk 0.3km to Stone Water Eco Resort Pub in Rushikonda."""
"1756,Pendurthi,Stone Water Eco Resort Pub,Rushikonda,Rushikonda Bus Stop,321,APSRTC City Ordinary,Pendurthi â†’ Gopalapatnam â†’ Kurmannapalem â†’ Madhurawada â†’ Seethammadhara â†’ MVP Colony,24,80 mins,40,05:30,21:00,25,0.3,Limited,""Take bus 321 from Pendurthi to Rushikonda Bus Stop, then walk 0.3km to Stone Water Eco Resort Pub in Rushikonda."""
"1757,Gopalapatnam,Stone Water Eco Resort Pub,Rushikonda,Rushikonda Bus Stop,311,APSRTC City Ordinary,Gopalapatnam â†’ Kurmannapalem â†’ Madhurawada â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,16,53 mins,25,05:30,22:30,20,0.3,Yes,""Take bus 311 from Gopalapatnam to Rushikonda Bus Stop, then walk 0.3km to Stone Water Eco Resort Pub in Rushikonda."""
"1758,Kurmannapalem,Stone Water Eco Resort Pub,Rushikonda,Rushikonda Bus Stop,331,APSRTC City Ordinary,Kurmannapalem â†’ Madhurawada â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,18,60 mins,30,05:30,21:30,25,0.3,Limited,""Take bus 331 from Kurmannapalem to Rushikonda Bus Stop, then walk 0.3km to Stone Water Eco Resort Pub in Rushikonda."""
"1759,Auto Nagar,Stone Water Eco Resort Pub,Rushikonda,Rushikonda Bus Stop,403,APSRTC City Ordinary,Auto Nagar â†’ NAD Jn â†’ Maddilapalem â†’ Siripuram â†’ Jagadamba,22,73 mins,35,05:30,21:00,25,0.3,Limited,""Take bus 403 from Auto Nagar to Rushikonda Bus Stop, then walk 0.3km to Stone Water Eco Resort Pub in Rushikonda."""
"1760,Steel Plant,Stone Water Eco Resort Pub,Rushikonda,Rushikonda Bus Stop,28S,APSRTC City Ordinary,Steel Plant â†’ Gajuwaka â†’ Ukkunagaram â†’ Daba Garden â†’ Siripuram â†’ Jagadamba,24,80 mins,40,05:30,21:00,25,0.3,Limited,""Take bus 28S from Steel Plant to Rushikonda Bus Stop, then walk 0.3km to Stone Water Eco Resort Pub in Rushikonda."""
"1761,Scindia,Stone Water Eco Resort Pub,Rushikonda,Rushikonda Bus Stop,351,APSRTC City Ordinary,Scindia â†’ One Town â†’ Poorna Market â†’ Jagadamba â†’ Siripuram,18,60 mins,30,05:30,22:30,25,0.3,Yes,""Take bus 351 from Scindia to Rushikonda Bus Stop, then walk 0.3km to Stone Water Eco Resort Pub in Rushikonda."""
"1762,One Town,Stone Water Eco Resort Pub,Rushikonda,Rushikonda Bus Stop,101E,APSRTC City Ordinary,One Town â†’ Poorna Market â†’ Jagadamba â†’ Asilmetta â†’ Siripuram,13,43 mins,20,05:30,22:30,20,0.3,Yes,""Take bus 101E from One Town to Rushikonda Bus Stop, then walk 0.3km to Stone Water Eco Resort Pub in Rushikonda."""
"1763,Poorna Market,Stone Water Eco Resort Pub,Rushikonda,Rushikonda Bus Stop,103E,APSRTC City Ordinary,Poorna Market â†’ One Town â†’ Jagadamba â†’ Siripuram â†’ Dwaraka Nagar,12,40 mins,20,05:30,22:30,20,0.3,Yes,""Take bus 103E from Poorna Market to Rushikonda Bus Stop, then walk 0.3km to Stone Water Eco Resort Pub in Rushikonda."""
"1764,RK Beach,Stone Water Eco Resort Pub,Rushikonda,Rushikonda Bus Stop,900S,APSRTC City Ordinary,RK Beach â†’ Maharanipeta â†’ Jagadamba â†’ Siripuram â†’ Dwaraka Nagar,9,30 mins,15,05:30,22:30,15,0.3,Yes,""Take bus 900S from RK Beach to Rushikonda Bus Stop, then walk 0.3km to Stone Water Eco Resort Pub in Rushikonda."""
"1765,Rushikonda,Stone Water Eco Resort Pub,Rushikonda,Rushikonda Bus Stop,900,APSRTC City Ordinary,Rushikonda â†’ Lawson's Bay â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,10,33 mins,15,05:30,22:30,20,0.3,Yes,""Take bus 900 from Rushikonda to Rushikonda Bus Stop, then walk 0.3km to Stone Water Eco Resort Pub in Rushikonda."""
"1766,Lawson's Bay,Stone Water Eco Resort Pub,Rushikonda,Rushikonda Bus Stop,901T,APSRTC City Ordinary,Lawson's Bay â†’ Rushikonda â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,5,20 mins,10,05:30,22:30,15,0.3,Yes,""Take bus 901T from Lawson's Bay to Rushikonda Bus Stop, then walk 0.3km to Stone Water Eco Resort Pub in Rushikonda."""
"1767,Hanumanthuwaka,Stone Water Eco Resort Pub,Rushikonda,Rushikonda Bus Stop,304,APSRTC City Ordinary,Hanumanthuwaka â†’ Seethammadhara â†’ MVP Colony â†’ Maddilapalem â†’ Siripuram,8,26 mins,10,05:30,22:30,15,0.3,Yes,""Take bus 304 from Hanumanthuwaka to Rushikonda Bus Stop, then walk 0.3km to Stone Water Eco Resort Pub in Rushikonda."""
"1768,Arilova,Stone Water Eco Resort Pub,Rushikonda,Rushikonda Bus Stop,306,APSRTC City Ordinary,Arilova â†’ Madhurawada â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,16,53 mins,25,05:30,21:30,20,0.3,Limited,""Take bus 306 from Arilova to Rushikonda Bus Stop, then walk 0.3km to Stone Water Eco Resort Pub in Rushikonda."""
"1769,Beach Road,Stone Water Eco Resort Pub,Rushikonda,Rushikonda Bus Stop,801,APSRTC City Ordinary,Beach Road â†’ RK Beach â†’ Maharanipeta â†’ Jagadamba â†’ Siripuram,8,26 mins,10,05:30,22:30,15,0.3,Yes,""Take bus 801 from Beach Road to Rushikonda Bus Stop, then walk 0.3km to Stone Water Eco Resort Pub in Rushikonda."""
"1770,Kailasagiri,Stone Water Eco Resort Pub,Rushikonda,Rushikonda Bus Stop,803,APSRTC City Ordinary,Kailasagiri â†’ Beach Rd â†’ RK Beach â†’ Jagadamba â†’ Siripuram,4,20 mins,10,05:30,22:30,15,0.3,Yes,""Take bus 803 from Kailasagiri to Rushikonda Bus Stop, then walk 0.3km to Stone Water Eco Resort Pub in Rushikonda."""
"1771,Gajuwaka,Dolphin Hotel Bar - Aquarius,Daba Garden,Daba Garden Bus Stop,28B,APSRTC City Ordinary,Gajuwaka X Rd â†’ Ukkunagaram â†’ Steel Plant Gate â†’ Daba Garden â†’ Siripuram â†’ RTC Complex,13,43 mins,20,05:30,22:30,20,0.3,Yes,""Take bus 28B from Gajuwaka to Daba Garden Bus Stop, then walk 0.3km to Dolphin Hotel Bar - Aquarius in Daba Garden."""
"1772,Kommadi,Dolphin Hotel Bar - Aquarius,Daba Garden,Daba Garden Bus Stop,500E,APSRTC City Ordinary,Kommadi Jn â†’ Madhurawada â†’ Bheemunipatnam Rd â†’ Seethammadhara â†’ MVP Colony â†’ Siripuram,23,76 mins,40,05:30,21:00,25,0.3,Limited,""Take bus 500E from Kommadi to Daba Garden Bus Stop, then walk 0.3km to Dolphin Hotel Bar - Aquarius in Daba Garden."""
