trip_id,source_area,theater_name,theater_area,distance_km,estimated_duration,rapido_bike_price,auto_price,cab_price,traffic_level,best_transport_option,peak_time,off_peak_time,nearest_landmarks,description
TR03281,Poorna Market,Cinepolis Fun Republic Mall,Siripuram,3.6,8-18 mins,Rs.53-83,Rs.73-113,Rs.114-174,High,Rapido Bike,6:00 PM - 10:00 PM (Movie rush),10:00 AM - 1:00 PM,"Fun Republic Mall, Siripuram Junction",Travel from Poorna Market to Cinepolis Fun Republic Mall in Siripuram. Distance approx 3.6 km via city roads. Traffic is typically High on this route. Rapido bike is fastest during peak movie hours.
TR03282,Poorna Market,Sarat Sagar Theatre,Jagadamba,1.0,5-15 mins,Rs.33-63,Rs.42-82,Rs.75-135,Low,Rapido Bike,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Jagadamba Junction, City Bus Stand",Travel from Poorna Market to Sarat Sagar Theatre in Jagadamba. Distance approx 1.0 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR03283,Poorna Market,Sri Srinivasa Theatre Jagadamba,Jagadamba,1.0,5-15 mins,Rs.33-63,Rs.42-82,Rs.75-135,Low,Rapido Bike,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Jagadamba Junction, City Bus Stand",Travel from Poorna Market to Sri Srinivasa Theatre Jagadamba in Jagadamba. Distance approx 1.0 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR03284,Poorna Market,Sri Rama Talkies RTC Complex,RTC Complex,1.3,5-15 mins,Rs.35-65,Rs.45-85,Rs.79-139,High,Rapido Bike,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"RTC Complex Bus Stand, Railway Station Flyover",Travel from Poorna Market to Sri Rama Talkies RTC Complex in RTC Complex. Distance approx 1.3 km via city roads. Traffic is typically High on this route. Rapido bike is fastest during peak movie hours.
TR03285,Poorna Market,Pallavi Theatre RTC Complex,RTC Complex,1.3,5-15 mins,Rs.35-65,Rs.45-85,Rs.79-139,High,Rapido Bike,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"RTC Complex Bus Stand, Railway Station Flyover",Travel from Poorna Market to Pallavi Theatre RTC Complex in RTC Complex. Distance approx 1.3 km via city roads. Traffic is typically High on this route. Rapido bike is fastest during peak movie hours.
TR03286,Poorna Market,Sri Rama Theatre Dwaraka Nagar,Dwaraka Nagar,2.1,5-15 mins,Rs.41-71,Rs.55-95,Rs.91-151,High,Rapido Bike,6:00 PM - 10:00 PM (Movie rush),10:00 AM - 1:00 PM,"CMR Mall, Dwaraka Nagar Signal, PVR Complex",Travel from Poorna Market to Sri Rama Theatre Dwaraka Nagar in Dwaraka Nagar. Distance approx 2.1 km via city roads. Traffic is typically High on this route. Rapido bike is fastest during peak movie hours.
TR03287,Poorna Market,Padmavati Theatre Dwaraka Nagar,Dwaraka Nagar,2.1,5-15 mins,Rs.41-71,Rs.55-95,Rs.91-151,High,Rapido Bike,6:00 PM - 10:00 PM (Movie rush),10:00 AM - 1:00 PM,"CMR Mall, Dwaraka Nagar Signal, PVR Complex",Travel from Poorna Market to Padmavati Theatre Dwaraka Nagar in Dwaraka Nagar. Distance approx 2.1 km via city roads. Traffic is typically High on this route. Rapido bike is fastest during peak movie hours.
TR03288,Poorna Market,Sri Kanaka Durga Theatre MVP Colony,MVP Colony,3.6,8-18 mins,Rs.53-83,Rs.73-113,Rs.114-174,Moderate,Rapido Bike,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"MVP Market, VMRDA Park, MVP Water Tank",Travel from Poorna Market to Sri Kanaka Durga Theatre MVP Colony in MVP Colony. Distance approx 3.6 km via city roads. Traffic is typically Moderate on this route. Rapido bike is fastest during peak movie hours.
TR03289,Poorna Market,Madhavi Theatre MVP Colony,MVP Colony,3.6,8-18 mins,Rs.53-83,Rs.73-113,Rs.114-174,Moderate,Rapido Bike,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"MVP Market, VMRDA Park, MVP Water Tank",Travel from Poorna Market to Madhavi Theatre MVP Colony in MVP Colony. Distance approx 3.6 km via city roads. Traffic is typically Moderate on this route. Rapido bike is fastest during peak movie hours.
TR03290,Poorna Market,Sri Lakshmi Narasimha Theatre NAD,NAD Junction,4.7,11-21 mins,Rs.62-92,Rs.86-126,Rs.130-190,Low,Auto,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"NAD Junction Signal, NAD Post Office",Travel from Poorna Market to Sri Lakshmi Narasimha Theatre NAD in NAD Junction. Distance approx 4.7 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR03291,Poorna Market,Vijaya Theatre NAD Junction,NAD Junction,4.7,11-21 mins,Rs.62-92,Rs.86-126,Rs.130-190,Low,Auto,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"NAD Junction Signal, NAD Post Office",Travel from Poorna Market to Vijaya Theatre NAD Junction in NAD Junction. Distance approx 4.7 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR03292,Poorna Market,Sri Kanya Theatre Gajuwaka,Gajuwaka,11.1,26-36 mins,Rs.113-143,Rs.163-203,Rs.226-286,Moderate,Cab,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Gajuwaka Bus Stand, Steel Plant Gate",Travel from Poorna Market to Sri Kanya Theatre Gajuwaka in Gajuwaka. Distance approx 11.1 km via city roads. Traffic is typically Moderate on this route. Rapido bike is fastest during peak movie hours.
TR03293,Poorna Market,VSP Steel City Cinemas Gajuwaka,Gajuwaka,11.1,26-36 mins,Rs.113-143,Rs.163-203,Rs.226-286,Moderate,Cab,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Gajuwaka Bus Stand, Steel Plant Gate",Travel from Poorna Market to VSP Steel City Cinemas Gajuwaka in Gajuwaka. Distance approx 11.1 km via city roads. Traffic is typically Moderate on this route. Rapido bike is fastest during peak movie hours.
TR03294,Poorna Market,Rama Theatre Gajuwaka,Gajuwaka,11.1,26-36 mins,Rs.113-143,Rs.163-203,Rs.226-286,Moderate,Cab,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Gajuwaka Bus Stand, Steel Plant Gate",Travel from Poorna Market to Rama Theatre Gajuwaka in Gajuwaka. Distance approx 11.1 km via city roads. Traffic is typically Moderate on this route. Rapido bike is fastest during peak movie hours.
TR03295,Poorna Market,Nataraj Theatre Seethammadhara,Seethammadhara,5.0,12-22 mins,Rs.65-95,Rs.90-130,Rs.135-195,Moderate,Rapido Bike,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Seethammadhara Signal, Kinnera Junction",Travel from Poorna Market to Nataraj Theatre Seethammadhara in Seethammadhara. Distance approx 5.0 km via city roads. Traffic is typically Moderate on this route. Rapido bike is fastest during peak movie hours.
TR03296,Poorna Market,Anand Theatre Seethammadhara,Seethammadhara,5.0,12-22 mins,Rs.65-95,Rs.90-130,Rs.135-195,Moderate,Rapido Bike,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Seethammadhara Signal, Kinnera Junction",Travel from Poorna Market to Anand Theatre Seethammadhara in Seethammadhara. Distance approx 5.0 km via city roads. Traffic is typically Moderate on this route. Rapido bike is fastest during peak movie hours.
TR03297,Poorna Market,Sri Rama Theatre Akkayyapalem,Akkayyapalem,5.5,13-23 mins,Rs.69-99,Rs.96-136,Rs.142-202,Low,Auto,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Akkayyapalem Junction, MVP Colony Road",Travel from Poorna Market to Sri Rama Theatre Akkayyapalem in Akkayyapalem. Distance approx 5.5 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR03298,Poorna Market,Vijaya Theatre Akkayyapalem,Akkayyapalem,5.5,13-23 mins,Rs.69-99,Rs.96-136,Rs.142-202,Low,Auto,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Akkayyapalem Junction, MVP Colony Road",Travel from Poorna Market to Vijaya Theatre Akkayyapalem in Akkayyapalem. Distance approx 5.5 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR03299,Poorna Market,Sri Balaji Theatre Railway New Colony,Railway New Colony,1.5,5-15 mins,Rs.37-67,Rs.48-88,Rs.82-142,Low,Rapido Bike,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Railway New Colony Main Road, Visakhapatnam",Travel from Poorna Market to Sri Balaji Theatre Railway New Colony in Railway New Colony. Distance approx 1.5 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR03300,Poorna Market,Surya Theatre Old Town,Old Town,0.1,5-15 mins,Rs.25-55,Rs.31-71,Rs.61-121,Low,Rapido Bike,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"One Town, Poorna Market, Old Gajapathi Road",Travel from Poorna Market to Surya Theatre Old Town in Old Town. Distance approx 0.1 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR03301,Poorna Market,Satyam Theatre Old Town,Old Town,0.1,5-15 mins,Rs.25-55,Rs.31-71,Rs.61-121,Low,Rapido Bike,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"One Town, Poorna Market, Old Gajapathi Road",Travel from Poorna Market to Satyam Theatre Old Town in Old Town. Distance approx 0.1 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR03302,Poorna Market,Sri Devi Theatre Poorna Market,Poorna Market,0.0,5-15 mins,Rs.25-55,Rs.30-70,Rs.60-120,Low,Rapido Bike,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Poorna Market, Old Town Signal",Travel from Poorna Market to Sri Devi Theatre Poorna Market in Poorna Market. Distance approx 0.0 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR03303,Poorna Market,Navarang Theatre Poorna Market,Poorna Market,0.0,5-15 mins,Rs.25-55,Rs.30-70,Rs.60-120,Low,Rapido Bike,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Poorna Market, Old Town Signal",Travel from Poorna Market to Navarang Theatre Poorna Market in Poorna Market. Distance approx 0.0 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR03304,Poorna Market,RK Beach Cinemas,Beach Road,7.0,16-26 mins,Rs.81-111,Rs.114-154,Rs.165-225,High,Rapido Bike,6:00 PM - 10:00 PM (Movie rush),10:00 AM - 1:00 PM,"Beach Road, Kailasagiri Ropeway, RK Beach",Travel from Poorna Market to RK Beach Cinemas in Beach Road. Distance approx 7.0 km via city roads. Traffic is typically High on this route. Rapido bike is fastest during peak movie hours.
TR03305,Poorna Market,Waltair Club Cinema Hall,Waltair Uplands,7.0,16-26 mins,Rs.81-111,Rs.114-154,Rs.165-225,Low,Auto,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Waltair Uplands Main Road, Visakhapatnam",Travel from Poorna Market to Waltair Club Cinema Hall in Waltair Uplands. Distance approx 7.0 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR03306,Poorna Market,Sri Venkateswara Theatre Maddilapalem,Maddilapalem,7.0,16-26 mins,Rs.81-111,Rs.114-154,Rs.165-225,Moderate,Rapido Bike,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"CMR Central Mall, Maddilapalem Market",Travel from Poorna Market to Sri Venkateswara Theatre Maddilapalem in Maddilapalem. Distance approx 7.0 km via city roads. Traffic is typically Moderate on this route. Rapido bike is fastest during peak movie hours.
TR03307,Poorna Market,Sarada Theatre Maddilapalem,Maddilapalem,7.0,16-26 mins,Rs.81-111,Rs.114-154,Rs.165-225,Moderate,Rapido Bike,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"CMR Central Mall, Maddilapalem Market",Travel from Poorna Market to Sarada Theatre Maddilapalem in Maddilapalem. Distance approx 7.0 km via city roads. Traffic is typically Moderate on this route. Rapido bike is fastest during peak movie hours.
TR03308,Poorna Market,Lata Theatre Urvasi,Urvasi,1.0,5-15 mins,Rs.33-63,Rs.42-82,Rs.75-135,Low,Rapido Bike,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Urvasi Main Road, Visakhapatnam",Travel from Poorna Market to Lata Theatre Urvasi in Urvasi. Distance approx 1.0 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR03309,Poorna Market,Sirimane Theatre,Bowdara Road,2.5,6-16 mins,Rs.45-75,Rs.60-100,Rs.97-157,Low,Rapido Bike,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Bowdara Road Main Road, Visakhapatnam",Travel from Poorna Market to Sirimane Theatre in Bowdara Road. Distance approx 2.5 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR03310,Poorna Market,Sri Sai Ram Theatre Pendurthi,Pendurthi,20.8,49-59 mins,Rs.191-221,Rs.279-319,Rs.372-432,Low,Cab,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Pendurthi Market, Pendurthi Circle",Travel from Poorna Market to Sri Sai Ram Theatre Pendurthi in Pendurthi. Distance approx 20.8 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR03311,Poorna Market,Bhavani Talkies Bheemunipatnam,Bheemunipatnam,34.3,82-92 mins,Rs.299-329,Rs.441-481,Rs.574-634,Low,Cab,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Bheemunipatnam Main Road, Visakhapatnam",Travel from Poorna Market to Bhavani Talkies Bheemunipatnam in Bheemunipatnam. Distance approx 34.3 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR03312,Poorna Market,Varaha Theatre Simhachalam,Simhachalam,10.2,24-34 mins,Rs.106-136,Rs.152-192,Rs.213-273,Low,Cab,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Simhachalam Temple, Simhachalam Bus Stop",Travel from Poorna Market to Varaha Theatre Simhachalam in Simhachalam. Distance approx 10.2 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR03313,RK Beach,INOX CMR Central Maddilapalem,Maddilapalem,4.4,10-20 mins,Rs.60-90,Rs.82-122,Rs.126-186,Moderate,Rapido Bike,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"CMR Central Mall, Maddilapalem Market",Travel from RK Beach to INOX CMR Central Maddilapalem in Maddilapalem. Distance approx 4.4 km via city roads. Traffic is typically Moderate on this route. Rapido bike is fastest during peak movie hours.
TR03314,RK Beach,INOX Varun Beach,Varun Beach,1.6,5-15 mins,Rs.37-67,Rs.49-89,Rs.84-144,High,Rapido Bike,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Varun Beach, RK Beach, YMCA Beach",Travel from RK Beach to INOX Varun Beach in Varun Beach. Distance approx 1.6 km via city roads. Traffic is typically High on this route. Rapido bike is fastest during peak movie hours.
TR03315,RK Beach,Cinepolis Visakhapatnam,Dwaraka Nagar,4.8,11-21 mins,Rs.63-93,Rs.87-127,Rs.132-192,High,Rapido Bike,6:00 PM - 10:00 PM (Movie rush),10:00 AM - 1:00 PM,"CMR Mall, Dwaraka Nagar Signal, PVR Complex",Travel from RK Beach to Cinepolis Visakhapatnam in Dwaraka Nagar. Distance approx 4.8 km via city roads. Traffic is typically High on this route. Rapido bike is fastest during peak movie hours.
TR03316,RK Beach,PVR Theatre Vizag,Dwaraka Nagar,4.8,11-21 mins,Rs.63-93,Rs.87-127,Rs.132-192,High,Rapido Bike,6:00 PM - 10:00 PM (Movie rush),10:00 AM - 1:00 PM,"CMR Mall, Dwaraka Nagar Signal, PVR Complex",Travel from RK Beach to PVR Theatre Vizag in Dwaraka Nagar. Distance approx 4.8 km via city roads. Traffic is typically High on this route. Rapido bike is fastest during peak movie hours.
TR03317,RK Beach,Mirage Cinemas,MVP Colony,5.7,13-23 mins,Rs.70-100,Rs.98-138,Rs.145-205,Moderate,Rapido Bike,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"MVP Market, VMRDA Park, MVP Water Tank",Travel from RK Beach to Mirage Cinemas in MVP Colony. Distance approx 5.7 km via city roads. Traffic is typically Moderate on this route. Rapido bike is fastest during peak movie hours.
TR03318,RK Beach,Melody Theatre,Jagadamba Junction,5.2,12-22 mins,Rs.66-96,Rs.92-132,Rs.138-198,High,Rapido Bike,6:00 PM - 10:00 PM (Movie rush),10:00 AM - 1:00 PM,"Jagadamba Centre, Melody Theatre Road, City Bus Stand",Travel from RK Beach to Melody Theatre in Jagadamba Junction. Distance approx 5.2 km via city roads. Traffic is typically High on this route. Rapido bike is fastest during peak movie hours.
TR03319,RK Beach,Sangam Sarat Theatre,Jagadamba Junction,5.2,12-22 mins,Rs.66-96,Rs.92-132,Rs.138-198,High,Rapido Bike,6:00 PM - 10:00 PM (Movie rush),10:00 AM - 1:00 PM,"Jagadamba Centre, Melody Theatre Road, City Bus Stand",Travel from RK Beach to Sangam Sarat Theatre in Jagadamba Junction. Distance approx 5.2 km via city roads. Traffic is typically High on this route. Rapido bike is fastest during peak movie hours.
TR03320,RK Beach,Jagadamba Theatre,Jagadamba Junction,5.2,12-22 mins,Rs.66-96,Rs.92-132,Rs.138-198,High,Rapido Bike,6:00 PM - 10:00 PM (Movie rush),10:00 AM - 1:00 PM,"Jagadamba Centre, Melody Theatre Road, City Bus Stand",Travel from RK Beach to Jagadamba Theatre in Jagadamba Junction. Distance approx 5.2 km via city roads. Traffic is typically High on this route. Rapido bike is fastest during peak movie hours.
TR03321,RK Beach,Leela Mahal,Suryabagh,4.7,11-21 mins,Rs.62-92,Rs.86-126,Rs.130-190,Low,Auto,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Suryabagh Signal, Dwaraka Nagar Junction",Travel from RK Beach to Leela Mahal in Suryabagh. Distance approx 4.7 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR03322,RK Beach,Chitralaya Theatre,Dwaraka Nagar,4.8,11-21 mins,Rs.63-93,Rs.87-127,Rs.132-192,High,Rapido Bike,6:00 PM - 10:00 PM (Movie rush),10:00 AM - 1:00 PM,"CMR Mall, Dwaraka Nagar Signal, PVR Complex",Travel from RK Beach to Chitralaya Theatre in Dwaraka Nagar. Distance approx 4.8 km via city roads. Traffic is typically High on this route. Rapido bike is fastest during peak movie hours.
TR03323,RK Beach,Sri Kanya Theatre,Dwaraka Nagar,4.8,11-21 mins,Rs.63-93,Rs.87-127,Rs.132-192,High,Rapido Bike,6:00 PM - 10:00 PM (Movie rush),10:00 AM - 1:00 PM,"CMR Mall, Dwaraka Nagar Signal, PVR Complex",Travel from RK Beach to Sri Kanya Theatre in Dwaraka Nagar. Distance approx 4.8 km via city roads. Traffic is typically High on this route. Rapido bike is fastest during peak movie hours.
TR03324,RK Beach,Kinnera Theatre,Seethammadhara,3.3,7-17 mins,Rs.51-81,Rs.69-109,Rs.109-169,Moderate,Rapido Bike,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Seethammadhara Signal, Kinnera Junction",Travel from RK Beach to Kinnera Theatre in Seethammadhara. Distance approx 3.3 km via city roads. Traffic is typically Moderate on this route. Rapido bike is fastest during peak movie hours.
TR03325,RK Beach,Urvasi Theatre,Jagadamba Junction,5.2,12-22 mins,Rs.66-96,Rs.92-132,Rs.138-198,High,Rapido Bike,6:00 PM - 10:00 PM (Movie rush),10:00 AM - 1:00 PM,"Jagadamba Centre, Melody Theatre Road, City Bus Stand",Travel from RK Beach to Urvasi Theatre in Jagadamba Junction. Distance approx 5.2 km via city roads. Traffic is typically High on this route. Rapido bike is fastest during peak movie hours.
TR03326,RK Beach,Sukanya Theatre,Gajuwaka,17.2,41-51 mins,Rs.162-192,Rs.236-276,Rs.318-378,Moderate,Cab,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Gajuwaka Bus Stand, Steel Plant Gate",Travel from RK Beach to Sukanya Theatre in Gajuwaka. Distance approx 17.2 km via city roads. Traffic is typically Moderate on this route. Rapido bike is fastest during peak movie hours.
TR03327,RK Beach,Sarada Theatre,Gajuwaka,17.2,41-51 mins,Rs.162-192,Rs.236-276,Rs.318-378,Moderate,Cab,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"Gajuwaka Bus Stand, Steel Plant Gate",Travel from RK Beach to Sarada Theatre in Gajuwaka. Distance approx 17.2 km via city roads. Traffic is typically Moderate on this route. Rapido bike is fastest during peak movie hours.
TR03328,RK Beach,Poorna Theatre,Visakhapatnam City,5.2,12-22 mins,Rs.66-96,Rs.92-132,Rs.138-198,Low,Auto,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"RTC Complex, Poorna Market, One Town",Travel from RK Beach to Poorna Theatre in Visakhapatnam City. Distance approx 5.2 km via city roads. Traffic is typically Low on this route. Rapido bike is fastest during peak movie hours.
TR03329,RK Beach,V Max Theatre,Siripuram,2.8,6-16 mins,Rs.47-77,Rs.63-103,Rs.102-162,High,Rapido Bike,6:00 PM - 10:00 PM (Movie rush),10:00 AM - 1:00 PM,"Fun Republic Mall, Siripuram Junction",Travel from RK Beach to V Max Theatre in Siripuram. Distance approx 2.8 km via city roads. Traffic is typically High on this route. Rapido bike is fastest during peak movie hours.
TR03330,RK Beach,Lakshmikanth Theatre,RTC Complex,5.2,12-22 mins,Rs.66-96,Rs.92-132,Rs.138-198,High,Rapido Bike,6:00 PM - 9:30 PM,10:00 AM - 1:00 PM,"RTC Complex Bus Stand, Railway Station Flyover",Travel from RK Beach to Lakshmikanth Theatre in RTC Complex. Distance approx 5.2 km via city roads. Traffic is typically High on this route. Rapido bike is fastest during peak movie hours.
