trip_id,source_area,pub_name,pub_area,distance_km,estimated_duration,rapido_bike_price,auto_price,cab_price,traffic_level,best_transport_option,late_night_availability,peak_time,off_peak_time,nearest_landmarks,description
TRP01950,Kailasagiri,RK Beach Shack Bar & Nightlife Zone,RK Beach,4,12 mins,₹55,₹80,₹130,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"RK Beach, Submarine Museum, Kali Temple, INS Kurusura","Travel from Kailasagiri to RK Beach Shack Bar & Nightlife Zone located at RK Beach, Visakhapatnam. Best reached via Rapido Bike."
TRP01951,Gajuwaka,Rushikonda Beach Club & Bar,Rushikonda,22,55 mins,₹200,₹295,₹460,Moderate,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Rushikonda Beach, Vizag Zoo, Bheemunipatnam Road","Travel from Gajuwaka to Rushikonda Beach Club & Bar located at Rushikonda, Visakhapatnam. Best reached via Cab."
TRP01952,Kommadi,Rushikonda Beach Club & Bar,Rushikonda,6,15 mins,₹75,₹100,₹170,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Rushikonda Beach, Vizag Zoo, Bheemunipatnam Road","Travel from Kommadi to Rushikonda Beach Club & Bar located at Rushikonda, Visakhapatnam. Best reached via Rapido Bike."
TRP01953,Madhurawada,Rushikonda Beach Club & Bar,Rushikonda,5,12 mins,₹65,₹90,₹150,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Rushikonda Beach, Vizag Zoo, Bheemunipatnam Road","Travel from Madhurawada to Rushikonda Beach Club & Bar located at Rushikonda, Visakhapatnam. Best reached via Rapido Bike."
TRP01954,PM Palem,Rushikonda Beach Club & Bar,Rushikonda,7,18 mins,₹80,₹115,₹190,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Rushikonda Beach, Vizag Zoo, Bheemunipatnam Road","Travel from PM Palem to Rushikonda Beach Club & Bar located at Rushikonda, Visakhapatnam. Best reached via Rapido Bike."
TRP01955,MVP Colony,Rushikonda Beach Club & Bar,Rushikonda,9,22 mins,₹95,₹140,₹220,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Rushikonda Beach, Vizag Zoo, Bheemunipatnam Road","Travel from MVP Colony to Rushikonda Beach Club & Bar located at Rushikonda, Visakhapatnam. Best reached via Rapido Bike."
TRP01956,Siripuram,Rushikonda Beach Club & Bar,Rushikonda,15,35 mins,₹145,₹210,₹330,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Rushikonda Beach, Vizag Zoo, Bheemunipatnam Road","Travel from Siripuram to Rushikonda Beach Club & Bar located at Rushikonda, Visakhapatnam. Best reached via Auto."
TRP01957,Dwaraka Nagar,Rushikonda Beach Club & Bar,Rushikonda,14,32 mins,₹135,₹200,₹310,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Rushikonda Beach, Vizag Zoo, Bheemunipatnam Road","Travel from Dwaraka Nagar to Rushikonda Beach Club & Bar located at Rushikonda, Visakhapatnam. Best reached via Auto."
TRP01958,Maddilapalem,Rushikonda Beach Club & Bar,Rushikonda,14,32 mins,₹135,₹200,₹310,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Rushikonda Beach, Vizag Zoo, Bheemunipatnam Road","Travel from Maddilapalem to Rushikonda Beach Club & Bar located at Rushikonda, Visakhapatnam. Best reached via Auto."
TRP01959,NAD Junction,Rushikonda Beach Club & Bar,Rushikonda,15,38 mins,₹145,₹210,₹330,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Rushikonda Beach, Vizag Zoo, Bheemunipatnam Road","Travel from NAD Junction to Rushikonda Beach Club & Bar located at Rushikonda, Visakhapatnam. Best reached via Auto."
TRP01960,Seethammadhara,Rushikonda Beach Club & Bar,Rushikonda,12,28 mins,₹120,₹175,₹280,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Rushikonda Beach, Vizag Zoo, Bheemunipatnam Road","Travel from Seethammadhara to Rushikonda Beach Club & Bar located at Rushikonda, Visakhapatnam. Best reached via Auto."
TRP01961,Jagadamba,Rushikonda Beach Club & Bar,Rushikonda,16,38 mins,₹155,₹220,₹350,Moderate,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Rushikonda Beach, Vizag Zoo, Bheemunipatnam Road","Travel from Jagadamba to Rushikonda Beach Club & Bar located at Rushikonda, Visakhapatnam. Best reached via Cab."
TRP01962,Asilmetta,Rushikonda Beach Club & Bar,Rushikonda,16,38 mins,₹155,₹220,₹350,Moderate,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Rushikonda Beach, Vizag Zoo, Bheemunipatnam Road","Travel from Asilmetta to Rushikonda Beach Club & Bar located at Rushikonda, Visakhapatnam. Best reached via Cab."
TRP01963,Railway Station,Rushikonda Beach Club & Bar,Rushikonda,17,40 mins,₹160,₹235,₹370,Moderate,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Rushikonda Beach, Vizag Zoo, Bheemunipatnam Road","Travel from Railway Station to Rushikonda Beach Club & Bar located at Rushikonda, Visakhapatnam. Best reached via Cab."
TRP01964,RTC Complex,Rushikonda Beach Club & Bar,Rushikonda,16,38 mins,₹155,₹220,₹350,Moderate,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Rushikonda Beach, Vizag Zoo, Bheemunipatnam Road","Travel from RTC Complex to Rushikonda Beach Club & Bar located at Rushikonda, Visakhapatnam. Best reached via Cab."
TRP01965,Airport,Rushikonda Beach Club & Bar,Rushikonda,20,45 mins,₹185,₹270,₹420,Moderate,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Rushikonda Beach, Vizag Zoo, Bheemunipatnam Road","Travel from Airport to Rushikonda Beach Club & Bar located at Rushikonda, Visakhapatnam. Best reached via Cab."
TRP01966,Pendurthi,Rushikonda Beach Club & Bar,Rushikonda,25,55 mins,₹225,₹330,₹510,Moderate,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Rushikonda Beach, Vizag Zoo, Bheemunipatnam Road","Travel from Pendurthi to Rushikonda Beach Club & Bar located at Rushikonda, Visakhapatnam. Best reached via Cab."
TRP01967,Gopalapatnam,Rushikonda Beach Club & Bar,Rushikonda,16,38 mins,₹155,₹220,₹350,Moderate,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Rushikonda Beach, Vizag Zoo, Bheemunipatnam Road","Travel from Gopalapatnam to Rushikonda Beach Club & Bar located at Rushikonda, Visakhapatnam. Best reached via Cab."
TRP01968,Kurmannapalem,Rushikonda Beach Club & Bar,Rushikonda,15,35 mins,₹145,₹210,₹330,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Rushikonda Beach, Vizag Zoo, Bheemunipatnam Road","Travel from Kurmannapalem to Rushikonda Beach Club & Bar located at Rushikonda, Visakhapatnam. Best reached via Auto."
TRP01969,Auto Nagar,Rushikonda Beach Club & Bar,Rushikonda,20,45 mins,₹185,₹270,₹420,Moderate,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Rushikonda Beach, Vizag Zoo, Bheemunipatnam Road","Travel from Auto Nagar to Rushikonda Beach Club & Bar located at Rushikonda, Visakhapatnam. Best reached via Cab."
TRP01970,Steel Plant,Rushikonda Beach Club & Bar,Rushikonda,23,55 mins,₹210,₹305,₹470,Moderate,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Rushikonda Beach, Vizag Zoo, Bheemunipatnam Road","Travel from Steel Plant to Rushikonda Beach Club & Bar located at Rushikonda, Visakhapatnam. Best reached via Cab."
TRP01971,Scindia,Rushikonda Beach Club & Bar,Rushikonda,16,38 mins,₹155,₹220,₹350,Moderate,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Rushikonda Beach, Vizag Zoo, Bheemunipatnam Road","Travel from Scindia to Rushikonda Beach Club & Bar located at Rushikonda, Visakhapatnam. Best reached via Cab."
TRP01972,One Town,Rushikonda Beach Club & Bar,Rushikonda,17,40 mins,₹160,₹235,₹370,Moderate,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Rushikonda Beach, Vizag Zoo, Bheemunipatnam Road","Travel from One Town to Rushikonda Beach Club & Bar located at Rushikonda, Visakhapatnam. Best reached via Cab."
TRP01973,Poorna Market,Rushikonda Beach Club & Bar,Rushikonda,16,38 mins,₹155,₹220,₹350,Moderate,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Rushikonda Beach, Vizag Zoo, Bheemunipatnam Road","Travel from Poorna Market to Rushikonda Beach Club & Bar located at Rushikonda, Visakhapatnam. Best reached via Cab."
TRP01974,RK Beach,Rushikonda Beach Club & Bar,Rushikonda,10,25 mins,₹105,₹150,₹240,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Rushikonda Beach, Vizag Zoo, Bheemunipatnam Road","Travel from RK Beach to Rushikonda Beach Club & Bar located at Rushikonda, Visakhapatnam. Best reached via Rapido Bike."
TRP01975,Rushikonda,Rushikonda Beach Club & Bar,Rushikonda,1,5 mins,₹35,₹50,₹100,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Rushikonda Beach, Vizag Zoo, Bheemunipatnam Road","Travel from Rushikonda to Rushikonda Beach Club & Bar located at Rushikonda, Visakhapatnam. Best reached via Rapido Bike."
TRP01976,Lawson's Bay,Rushikonda Beach Club & Bar,Rushikonda,13,30 mins,₹130,₹185,₹290,Low,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Rushikonda Beach, Vizag Zoo, Bheemunipatnam Road","Travel from Lawson's Bay to Rushikonda Beach Club & Bar located at Rushikonda, Visakhapatnam. Best reached via Auto."
TRP01977,Hanumanthuwaka,Rushikonda Beach Club & Bar,Rushikonda,15,35 mins,₹145,₹210,₹330,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Rushikonda Beach, Vizag Zoo, Bheemunipatnam Road","Travel from Hanumanthuwaka to Rushikonda Beach Club & Bar located at Rushikonda, Visakhapatnam. Best reached via Auto."
TRP01978,Arilova,Rushikonda Beach Club & Bar,Rushikonda,15,35 mins,₹145,₹210,₹330,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Rushikonda Beach, Vizag Zoo, Bheemunipatnam Road","Travel from Arilova to Rushikonda Beach Club & Bar located at Rushikonda, Visakhapatnam. Best reached via Auto."
TRP01979,Beach Road,Rushikonda Beach Club & Bar,Rushikonda,11,26 mins,₹115,₹160,₹260,Low,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Rushikonda Beach, Vizag Zoo, Bheemunipatnam Road","Travel from Beach Road to Rushikonda Beach Club & Bar located at Rushikonda, Visakhapatnam. Best reached via Auto."
TRP01980,Kailasagiri,Rushikonda Beach Club & Bar,Rushikonda,5,14 mins,₹65,₹90,₹150,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"Rushikonda Beach, Vizag Zoo, Bheemunipatnam Road","Travel from Kailasagiri to Rushikonda Beach Club & Bar located at Rushikonda, Visakhapatnam. Best reached via Rapido Bike."
TRP01981,Gajuwaka,The Hangover Pub & Kitchen - MVP,MVP Colony,16,40 mins,₹155,₹220,₹350,Moderate,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"MVP Colony, D-Mart, Bheemunipatnam Road","Travel from Gajuwaka to The Hangover Pub & Kitchen - MVP located at MVP Colony, Visakhapatnam. Best reached via Cab."
TRP01982,Kommadi,The Hangover Pub & Kitchen - MVP,MVP Colony,8,18 mins,₹90,₹125,₹200,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"MVP Colony, D-Mart, Bheemunipatnam Road","Travel from Kommadi to The Hangover Pub & Kitchen - MVP located at MVP Colony, Visakhapatnam. Best reached via Rapido Bike."
TRP01983,Madhurawada,The Hangover Pub & Kitchen - MVP,MVP Colony,6,15 mins,₹75,₹100,₹170,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"MVP Colony, D-Mart, Bheemunipatnam Road","Travel from Madhurawada to The Hangover Pub & Kitchen - MVP located at MVP Colony, Visakhapatnam. Best reached via Rapido Bike."
TRP01984,PM Palem,The Hangover Pub & Kitchen - MVP,MVP Colony,7,16 mins,₹80,₹115,₹190,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"MVP Colony, D-Mart, Bheemunipatnam Road","Travel from PM Palem to The Hangover Pub & Kitchen - MVP located at MVP Colony, Visakhapatnam. Best reached via Rapido Bike."
TRP01985,MVP Colony,The Hangover Pub & Kitchen - MVP,MVP Colony,1,5 mins,₹35,₹50,₹100,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"MVP Colony, D-Mart, Bheemunipatnam Road","Travel from MVP Colony to The Hangover Pub & Kitchen - MVP located at MVP Colony, Visakhapatnam. Best reached via Rapido Bike."
TRP01986,Siripuram,The Hangover Pub & Kitchen - MVP,MVP Colony,10,22 mins,₹105,₹150,₹240,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"MVP Colony, D-Mart, Bheemunipatnam Road","Travel from Siripuram to The Hangover Pub & Kitchen - MVP located at MVP Colony, Visakhapatnam. Best reached via Auto."
TRP01987,Dwaraka Nagar,The Hangover Pub & Kitchen - MVP,MVP Colony,8,18 mins,₹90,₹125,₹200,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"MVP Colony, D-Mart, Bheemunipatnam Road","Travel from Dwaraka Nagar to The Hangover Pub & Kitchen - MVP located at MVP Colony, Visakhapatnam. Best reached via Auto."
TRP01988,Maddilapalem,The Hangover Pub & Kitchen - MVP,MVP Colony,6,14 mins,₹75,₹100,₹170,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"MVP Colony, D-Mart, Bheemunipatnam Road","Travel from Maddilapalem to The Hangover Pub & Kitchen - MVP located at MVP Colony, Visakhapatnam. Best reached via Rapido Bike."
TRP01989,NAD Junction,The Hangover Pub & Kitchen - MVP,MVP Colony,9,22 mins,₹95,₹140,₹220,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"MVP Colony, D-Mart, Bheemunipatnam Road","Travel from NAD Junction to The Hangover Pub & Kitchen - MVP located at MVP Colony, Visakhapatnam. Best reached via Auto."
TRP01990,Seethammadhara,The Hangover Pub & Kitchen - MVP,MVP Colony,8,18 mins,₹90,₹125,₹200,Low,Rapido Bike,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"MVP Colony, D-Mart, Bheemunipatnam Road","Travel from Seethammadhara to The Hangover Pub & Kitchen - MVP located at MVP Colony, Visakhapatnam. Best reached via Rapido Bike."
TRP01991,Jagadamba,The Hangover Pub & Kitchen - MVP,MVP Colony,12,25 mins,₹120,₹175,₹280,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"MVP Colony, D-Mart, Bheemunipatnam Road","Travel from Jagadamba to The Hangover Pub & Kitchen - MVP located at MVP Colony, Visakhapatnam. Best reached via Auto."
TRP01992,Asilmetta,The Hangover Pub & Kitchen - MVP,MVP Colony,11,24 mins,₹115,₹160,₹260,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"MVP Colony, D-Mart, Bheemunipatnam Road","Travel from Asilmetta to The Hangover Pub & Kitchen - MVP located at MVP Colony, Visakhapatnam. Best reached via Auto."
TRP01993,Railway Station,The Hangover Pub & Kitchen - MVP,MVP Colony,12,28 mins,₹120,₹175,₹280,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"MVP Colony, D-Mart, Bheemunipatnam Road","Travel from Railway Station to The Hangover Pub & Kitchen - MVP located at MVP Colony, Visakhapatnam. Best reached via Auto."
TRP01994,RTC Complex,The Hangover Pub & Kitchen - MVP,MVP Colony,11,25 mins,₹115,₹160,₹260,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"MVP Colony, D-Mart, Bheemunipatnam Road","Travel from RTC Complex to The Hangover Pub & Kitchen - MVP located at MVP Colony, Visakhapatnam. Best reached via Auto."
TRP01995,Airport,The Hangover Pub & Kitchen - MVP,MVP Colony,14,30 mins,₹135,₹200,₹310,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"MVP Colony, D-Mart, Bheemunipatnam Road","Travel from Airport to The Hangover Pub & Kitchen - MVP located at MVP Colony, Visakhapatnam. Best reached via Auto."
TRP01996,Pendurthi,The Hangover Pub & Kitchen - MVP,MVP Colony,18,40 mins,₹170,₹245,₹380,Moderate,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"MVP Colony, D-Mart, Bheemunipatnam Road","Travel from Pendurthi to The Hangover Pub & Kitchen - MVP located at MVP Colony, Visakhapatnam. Best reached via Cab."
TRP01997,Gopalapatnam,The Hangover Pub & Kitchen - MVP,MVP Colony,10,22 mins,₹105,₹150,₹240,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"MVP Colony, D-Mart, Bheemunipatnam Road","Travel from Gopalapatnam to The Hangover Pub & Kitchen - MVP located at MVP Colony, Visakhapatnam. Best reached via Auto."
TRP01998,Kurmannapalem,The Hangover Pub & Kitchen - MVP,MVP Colony,9,20 mins,₹95,₹140,₹220,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"MVP Colony, D-Mart, Bheemunipatnam Road","Travel from Kurmannapalem to The Hangover Pub & Kitchen - MVP located at MVP Colony, Visakhapatnam. Best reached via Auto."
TRP01999,Auto Nagar,The Hangover Pub & Kitchen - MVP,MVP Colony,14,32 mins,₹135,₹200,₹310,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"MVP Colony, D-Mart, Bheemunipatnam Road","Travel from Auto Nagar to The Hangover Pub & Kitchen - MVP located at MVP Colony, Visakhapatnam. Best reached via Auto."
TRP02000,Steel Plant,The Hangover Pub & Kitchen - MVP,MVP Colony,17,40 mins,₹160,₹235,₹370,Moderate,Cab,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"MVP Colony, D-Mart, Bheemunipatnam Road","Travel from Steel Plant to The Hangover Pub & Kitchen - MVP located at MVP Colony, Visakhapatnam. Best reached via Cab."
TRP02001,Scindia,The Hangover Pub & Kitchen - MVP,MVP Colony,11,25 mins,₹115,₹160,₹260,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"MVP Colony, D-Mart, Bheemunipatnam Road","Travel from Scindia to The Hangover Pub & Kitchen - MVP located at MVP Colony, Visakhapatnam. Best reached via Auto."
TRP02002,One Town,The Hangover Pub & Kitchen - MVP,MVP Colony,12,26 mins,₹120,₹175,₹280,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"MVP Colony, D-Mart, Bheemunipatnam Road","Travel from One Town to The Hangover Pub & Kitchen - MVP located at MVP Colony, Visakhapatnam. Best reached via Auto."
TRP02003,Poorna Market,The Hangover Pub & Kitchen - MVP,MVP Colony,11,24 mins,₹115,₹160,₹260,Moderate,Auto,Rapido Bike & Cab available till 2 AM; Auto limited after midnight,7 PM - 10 PM,2 PM - 5 PM,"MVP Colony, D-Mart, Bheemunipatnam Road","Travel from Poorna Market to The Hangover Pub & Kitchen - MVP located at MVP Colony, Visakhapatnam. Best reached via Auto."
