trip_id,source_area,park_name,park_area,distance_km,estimated_duration,rapido_bike_price,auto_price,cab_price,traffic_level,best_transport_option,peak_time,off_peak_time,nearest_landmarks,description
TRP02469,Poorna Market,Arilova Heritage Park,Arilova,13,33 mins,Rs 115,Rs 160,Rs 235,Medium,Auto,"8-10 AM, 6-8 PM","10 AM-5 PM, after 9 PM","Arilova Main Road, GVMC Office, NAD Junction",Travel from Poorna Market to Arilova Heritage Park in Arilova. Distance approx 13 km with medium traffic. Route via major Vizag roads.
TRP02470,Poorna Market,Arilova Nature Park,Arilova,11,27 mins,Rs 95,Rs 140,Rs 205,Medium,Auto,"8-10 AM, 6-8 PM","10 AM-5 PM, after 9 PM","Arilova Main Road, GVMC Office, NAD Junction",Travel from Poorna Market to Arilova Nature Park in Arilova. Distance approx 11 km with medium traffic. Route via major Vizag roads.
TRP02471,Poorna Market,Arilova Palm Garden,Arilova,12,30 mins,Rs 105,Rs 150,Rs 220,Medium,Auto,"8-10 AM, 6-8 PM","10 AM-5 PM, after 9 PM","Arilova Main Road, GVMC Office, NAD Junction",Travel from Poorna Market to Arilova Palm Garden in Arilova. Distance approx 12 km with medium traffic. Route via major Vizag roads.
TRP02472,Poorna Market,Beach Road Coastal Park,Beach Road,4,11 mins,Rs 40,Rs 55,Rs 110,High,Rapido Bike,"8-10 AM, 5-8 PM","11 AM-4 PM, after 9 PM","RK Beach, Appughar, Submarine Museum, INS Kurusura",Travel from Poorna Market to Beach Road Coastal Park in Beach Road. Distance approx 4 km with high traffic. Route via major Vizag roads.
TRP02473,Poorna Market,Beach Road Eco Garden,Beach Road,2,5 mins,Rs 25,Rs 30,Rs 80,High,Rapido Bike,"8-10 AM, 5-8 PM","11 AM-4 PM, after 9 PM","RK Beach, Appughar, Submarine Museum, INS Kurusura",Travel from Poorna Market to Beach Road Eco Garden in Beach Road. Distance approx 2 km with high traffic. Route via major Vizag roads.
TRP02474,Poorna Market,Beach Road Family Park,Beach Road,3,8 mins,Rs 35,Rs 40,Rs 95,High,Rapido Bike,"8-10 AM, 5-8 PM","11 AM-4 PM, after 9 PM","RK Beach, Appughar, Submarine Museum, INS Kurusura",Travel from Poorna Market to Beach Road Family Park in Beach Road. Distance approx 3 km with high traffic. Route via major Vizag roads.
TRP02475,Poorna Market,Beach Road Green Park,Beach Road,4,11 mins,Rs 40,Rs 55,Rs 110,High,Rapido Bike,"8-10 AM, 5-8 PM","11 AM-4 PM, after 9 PM","RK Beach, Appughar, Submarine Museum, INS Kurusura",Travel from Poorna Market to Beach Road Green Park in Beach Road. Distance approx 4 km with high traffic. Route via major Vizag roads.
TRP02476,Poorna Market,Beach Road Urban Park,Beach Road,2,5 mins,Rs 25,Rs 30,Rs 80,High,Rapido Bike,"8-10 AM, 5-8 PM","11 AM-4 PM, after 9 PM","RK Beach, Appughar, Submarine Museum, INS Kurusura",Travel from Poorna Market to Beach Road Urban Park in Beach Road. Distance approx 2 km with high traffic. Route via major Vizag roads.
TRP02477,Poorna Market,Beach View Park,Visakhapatnam,3,8 mins,Rs 35,Rs 40,Rs 95,High,Rapido Bike,"8-10 AM, 5-8 PM","11 AM-4 PM, after 9 PM","Visakhapatnam City Center, GVMC Office",Travel from Poorna Market to Beach View Park in Visakhapatnam. Distance approx 3 km with high traffic. Route via major Vizag roads.
TRP02478,Poorna Market,Bheemili Beach Garden,Bheemili,17,43 mins,Rs 145,Rs 210,Rs 290,Medium,Auto,"8-10 AM, 6-8 PM","10 AM-5 PM, after 9 PM","Bheemili Beach, Dutch Cemetery, Bheemili Bus Stop",Travel from Poorna Market to Bheemili Beach Garden in Bheemili. Distance approx 17 km with medium traffic. Route via major Vizag roads.
TRP02479,Poorna Market,Bheemili Coastal Garden,Bheemili,15,37 mins,Rs 130,Rs 185,Rs 260,Medium,Auto,"8-10 AM, 6-8 PM","10 AM-5 PM, after 9 PM","Bheemili Beach, Dutch Cemetery, Bheemili Bus Stop",Travel from Poorna Market to Bheemili Coastal Garden in Bheemili. Distance approx 15 km with medium traffic. Route via major Vizag roads.
TRP02480,Poorna Market,Bheemili Heritage Park,Bheemili,16,40 mins,Rs 135,Rs 200,Rs 275,Medium,Auto,"8-10 AM, 6-8 PM","10 AM-5 PM, after 9 PM","Bheemili Beach, Dutch Cemetery, Bheemili Bus Stop",Travel from Poorna Market to Bheemili Heritage Park in Bheemili. Distance approx 16 km with medium traffic. Route via major Vizag roads.
TRP02481,Poorna Market,Bheemili Nature Park,Bheemili,17,43 mins,Rs 145,Rs 210,Rs 290,Medium,Auto,"8-10 AM, 6-8 PM","10 AM-5 PM, after 9 PM","Bheemili Beach, Dutch Cemetery, Bheemili Bus Stop",Travel from Poorna Market to Bheemili Nature Park in Bheemili. Distance approx 17 km with medium traffic. Route via major Vizag roads.
TRP02482,Poorna Market,Bheemili Palm Garden,Bheemili,15,37 mins,Rs 130,Rs 185,Rs 260,Medium,Auto,"8-10 AM, 6-8 PM","10 AM-5 PM, after 9 PM","Bheemili Beach, Dutch Cemetery, Bheemili Bus Stop",Travel from Poorna Market to Bheemili Palm Garden in Bheemili. Distance approx 15 km with medium traffic. Route via major Vizag roads.
TRP02483,Poorna Market,Bheemili Urban Park,Bheemili,16,40 mins,Rs 135,Rs 200,Rs 275,Medium,Auto,"8-10 AM, 6-8 PM","10 AM-5 PM, after 9 PM","Bheemili Beach, Dutch Cemetery, Bheemili Bus Stop",Travel from Poorna Market to Bheemili Urban Park in Bheemili. Distance approx 16 km with medium traffic. Route via major Vizag roads.
TRP02484,Poorna Market,Dwaraka Nagar Central Garden,Dwaraka Nagar,6,15 mins,Rs 55,Rs 80,Rs 135,High,Rapido Bike,"8-10 AM, 5-8 PM","11 AM-4 PM, after 9 PM","Dwaraka Nagar Circle, Central Park, RTC Complex",Travel from Poorna Market to Dwaraka Nagar Central Garden in Dwaraka Nagar. Distance approx 6 km with high traffic. Route via major Vizag roads.
TRP02485,Poorna Market,Dwaraka Nagar City Park,Dwaraka Nagar,4,9 mins,Rs 40,Rs 55,Rs 110,High,Rapido Bike,"8-10 AM, 5-8 PM","11 AM-4 PM, after 9 PM","Dwaraka Nagar Circle, Central Park, RTC Complex",Travel from Poorna Market to Dwaraka Nagar City Park in Dwaraka Nagar. Distance approx 4 km with high traffic. Route via major Vizag roads.
TRP02486,Poorna Market,Dwaraka Nagar Eco Park,Dwaraka Nagar,5,12 mins,Rs 50,Rs 65,Rs 120,High,Rapido Bike,"8-10 AM, 5-8 PM","11 AM-4 PM, after 9 PM","Dwaraka Nagar Circle, Central Park, RTC Complex",Travel from Poorna Market to Dwaraka Nagar Eco Park in Dwaraka Nagar. Distance approx 5 km with high traffic. Route via major Vizag roads.
TRP02487,Poorna Market,Dwaraka Nagar Nature Park,Dwaraka Nagar,6,15 mins,Rs 55,Rs 80,Rs 135,High,Rapido Bike,"8-10 AM, 5-8 PM","11 AM-4 PM, after 9 PM","Dwaraka Nagar Circle, Central Park, RTC Complex",Travel from Poorna Market to Dwaraka Nagar Nature Park in Dwaraka Nagar. Distance approx 6 km with high traffic. Route via major Vizag roads.
TRP02488,Poorna Market,Dwaraka Nagar Palm Park,Dwaraka Nagar,4,9 mins,Rs 40,Rs 55,Rs 110,High,Rapido Bike,"8-10 AM, 5-8 PM","11 AM-4 PM, after 9 PM","Dwaraka Nagar Circle, Central Park, RTC Complex",Travel from Poorna Market to Dwaraka Nagar Palm Park in Dwaraka Nagar. Distance approx 4 km with high traffic. Route via major Vizag roads.
TRP02489,Poorna Market,Dwaraka Nagar Recreation Park,Dwaraka Nagar,5,12 mins,Rs 50,Rs 65,Rs 120,High,Rapido Bike,"8-10 AM, 5-8 PM","11 AM-4 PM, after 9 PM","Dwaraka Nagar Circle, Central Park, RTC Complex",Travel from Poorna Market to Dwaraka Nagar Recreation Park in Dwaraka Nagar. Distance approx 5 km with high traffic. Route via major Vizag roads.
TRP02490,Poorna Market,Gajuwaka Community Park,Gajuwaka,13,33 mins,Rs 115,Rs 160,Rs 235,Medium,Auto,"8-10 AM, 6-8 PM","10 AM-5 PM, after 9 PM","Gajuwaka Junction, RINL Gate, BHPV",Travel from Poorna Market to Gajuwaka Community Park in Gajuwaka. Distance approx 13 km with medium traffic. Route via major Vizag roads.
TRP02491,Poorna Market,Gajuwaka Eco Garden,Gajuwaka,11,27 mins,Rs 95,Rs 140,Rs 205,Medium,Auto,"8-10 AM, 6-8 PM","10 AM-5 PM, after 9 PM","Gajuwaka Junction, RINL Gate, BHPV",Travel from Poorna Market to Gajuwaka Eco Garden in Gajuwaka. Distance approx 11 km with medium traffic. Route via major Vizag roads.
TRP02492,Poorna Market,Gajuwaka Family Park,Gajuwaka,12,30 mins,Rs 105,Rs 150,Rs 220,Medium,Auto,"8-10 AM, 6-8 PM","10 AM-5 PM, after 9 PM","Gajuwaka Junction, RINL Gate, BHPV",Travel from Poorna Market to Gajuwaka Family Park in Gajuwaka. Distance approx 12 km with medium traffic. Route via major Vizag roads.
TRP02493,Poorna Market,Gajuwaka Green Meadows,Gajuwaka,13,33 mins,Rs 115,Rs 160,Rs 235,Medium,Auto,"8-10 AM, 6-8 PM","10 AM-5 PM, after 9 PM","Gajuwaka Junction, RINL Gate, BHPV",Travel from Poorna Market to Gajuwaka Green Meadows in Gajuwaka. Distance approx 13 km with medium traffic. Route via major Vizag roads.
TRP02494,Poorna Market,Gajuwaka Sunrise Park,Gajuwaka,11,27 mins,Rs 95,Rs 140,Rs 205,Medium,Auto,"8-10 AM, 6-8 PM","10 AM-5 PM, after 9 PM","Gajuwaka Junction, RINL Gate, BHPV",Travel from Poorna Market to Gajuwaka Sunrise Park in Gajuwaka. Distance approx 11 km with medium traffic. Route via major Vizag roads.
TRP02495,Poorna Market,Gajuwaka Urban Forest Park,Gajuwaka,12,30 mins,Rs 105,Rs 150,Rs 220,Medium,Auto,"8-10 AM, 6-8 PM","10 AM-5 PM, after 9 PM","Gajuwaka Junction, RINL Gate, BHPV",Travel from Poorna Market to Gajuwaka Urban Forest Park in Gajuwaka. Distance approx 12 km with medium traffic. Route via major Vizag roads.
TRP02496,Poorna Market,Kurmannapalem Central Park,Kurmannapalem,14,35 mins,Rs 120,Rs 175,Rs 250,Medium,Auto,"8-10 AM, 6-8 PM","10 AM-5 PM, after 9 PM","Kurmannapalem Bus Stop, Kommadi Circle",Travel from Poorna Market to Kurmannapalem Central Park in Kurmannapalem. Distance approx 14 km with medium traffic. Route via major Vizag roads.
TRP02497,Poorna Market,Kurmannapalem Eco Garden,Kurmannapalem,12,29 mins,Rs 105,Rs 150,Rs 220,Medium,Auto,"8-10 AM, 6-8 PM","10 AM-5 PM, after 9 PM","Kurmannapalem Bus Stop, Kommadi Circle",Travel from Poorna Market to Kurmannapalem Eco Garden in Kurmannapalem. Distance approx 12 km with medium traffic. Route via major Vizag roads.
TRP02498,Poorna Market,Kurmannapalem Family Park,Kurmannapalem,13,32 mins,Rs 115,Rs 160,Rs 235,Medium,Auto,"8-10 AM, 6-8 PM","10 AM-5 PM, after 9 PM","Kurmannapalem Bus Stop, Kommadi Circle",Travel from Poorna Market to Kurmannapalem Family Park in Kurmannapalem. Distance approx 13 km with medium traffic. Route via major Vizag roads.
TRP02499,Poorna Market,Kurmannapalem Green Park,Kurmannapalem,14,35 mins,Rs 120,Rs 175,Rs 250,Medium,Auto,"8-10 AM, 6-8 PM","10 AM-5 PM, after 9 PM","Kurmannapalem Bus Stop, Kommadi Circle",Travel from Poorna Market to Kurmannapalem Green Park in Kurmannapalem. Distance approx 14 km with medium traffic. Route via major Vizag roads.
TRP02500,Poorna Market,Kurmannapalem Lake Park,Kurmannapalem,12,29 mins,Rs 105,Rs 150,Rs 220,Medium,Auto,"8-10 AM, 6-8 PM","10 AM-5 PM, after 9 PM","Kurmannapalem Bus Stop, Kommadi Circle",Travel from Poorna Market to Kurmannapalem Lake Park in Kurmannapalem. Distance approx 12 km with medium traffic. Route via major Vizag roads.
TRP02501,Poorna Market,Lawsons Bay Coastal Garden,Lawsons Bay,3,8 mins,Rs 35,Rs 40,Rs 95,High,Rapido Bike,"8-10 AM, 5-8 PM","11 AM-4 PM, after 9 PM","Lawson's Bay Colony Beach, Vizag Naval Base",Travel from Poorna Market to Lawsons Bay Coastal Garden in Lawsons Bay. Distance approx 3 km with high traffic. Route via major Vizag roads.
TRP02502,Poorna Market,Lawsons Bay Family Park,Lawsons Bay,4,11 mins,Rs 40,Rs 55,Rs 110,High,Rapido Bike,"8-10 AM, 5-8 PM","11 AM-4 PM, after 9 PM","Lawson's Bay Colony Beach, Vizag Naval Base",Travel from Poorna Market to Lawsons Bay Family Park in Lawsons Bay. Distance approx 4 km with high traffic. Route via major Vizag roads.
TRP02503,Poorna Market,Lawsons Bay Nature Park,Lawsons Bay,2,5 mins,Rs 25,Rs 30,Rs 80,High,Rapido Bike,"8-10 AM, 5-8 PM","11 AM-4 PM, after 9 PM","Lawson's Bay Colony Beach, Vizag Naval Base",Travel from Poorna Market to Lawsons Bay Nature Park in Lawsons Bay. Distance approx 2 km with high traffic. Route via major Vizag roads.
TRP02504,Poorna Market,Lawsons Bay Park,Lawsons Bay,3,8 mins,Rs 35,Rs 40,Rs 95,High,Rapido Bike,"8-10 AM, 5-8 PM","11 AM-4 PM, after 9 PM","Lawson's Bay Colony Beach, Vizag Naval Base",Travel from Poorna Market to Lawsons Bay Park in Lawsons Bay. Distance approx 3 km with high traffic. Route via major Vizag roads.
TRP02505,Poorna Market,Lawsons Bay Public Park,Lawsons Bay,4,11 mins,Rs 40,Rs 55,Rs 110,High,Rapido Bike,"8-10 AM, 5-8 PM","11 AM-4 PM, after 9 PM","Lawson's Bay Colony Beach, Vizag Naval Base",Travel from Poorna Market to Lawsons Bay Public Park in Lawsons Bay. Distance approx 4 km with high traffic. Route via major Vizag roads.
TRP02506,Poorna Market,Lawsons Bay Sunrise Park,Lawsons Bay,2,5 mins,Rs 25,Rs 30,Rs 80,High,Rapido Bike,"8-10 AM, 5-8 PM","11 AM-4 PM, after 9 PM","Lawson's Bay Colony Beach, Vizag Naval Base",Travel from Poorna Market to Lawsons Bay Sunrise Park in Lawsons Bay. Distance approx 2 km with high traffic. Route via major Vizag roads.
TRP02507,Poorna Market,MVP Botanical Park,MVP Colony,5,12 mins,Rs 50,Rs 65,Rs 120,High,Rapido Bike,"8-10 AM, 5-8 PM","11 AM-4 PM, after 9 PM","MVP Water Tank, MVP Market, Rythu Bazaar",Travel from Poorna Market to MVP Botanical Park in MVP Colony. Distance approx 5 km with high traffic. Route via major Vizag roads.
TRP02508,Poorna Market,MVP Colony Community Park,MVP Colony,6,15 mins,Rs 55,Rs 80,Rs 135,High,Rapido Bike,"8-10 AM, 5-8 PM","11 AM-4 PM, after 9 PM","MVP Water Tank, MVP Market, Rythu Bazaar",Travel from Poorna Market to MVP Colony Community Park in MVP Colony. Distance approx 6 km with high traffic. Route via major Vizag roads.
TRP02509,Poorna Market,MVP Eco Park,MVP Colony,4,9 mins,Rs 40,Rs 55,Rs 110,High,Rapido Bike,"8-10 AM, 5-8 PM","11 AM-4 PM, after 9 PM","MVP Water Tank, MVP Market, Rythu Bazaar",Travel from Poorna Market to MVP Eco Park in MVP Colony. Distance approx 4 km with high traffic. Route via major Vizag roads.
TRP02510,Poorna Market,MVP Green Meadows Park,MVP Colony,5,12 mins,Rs 50,Rs 65,Rs 120,High,Rapido Bike,"8-10 AM, 5-8 PM","11 AM-4 PM, after 9 PM","MVP Water Tank, MVP Market, Rythu Bazaar",Travel from Poorna Market to MVP Green Meadows Park in MVP Colony. Distance approx 5 km with high traffic. Route via major Vizag roads.
TRP02511,Poorna Market,MVP Palm Garden,MVP Colony,6,15 mins,Rs 55,Rs 80,Rs 135,High,Rapido Bike,"8-10 AM, 5-8 PM","11 AM-4 PM, after 9 PM","MVP Water Tank, MVP Market, Rythu Bazaar",Travel from Poorna Market to MVP Palm Garden in MVP Colony. Distance approx 6 km with high traffic. Route via major Vizag roads.
TRP02512,Poorna Market,MVP Sunrise Park,MVP Colony,4,9 mins,Rs 40,Rs 55,Rs 110,High,Rapido Bike,"8-10 AM, 5-8 PM","11 AM-4 PM, after 9 PM","MVP Water Tank, MVP Market, Rythu Bazaar",Travel from Poorna Market to MVP Sunrise Park in MVP Colony. Distance approx 4 km with high traffic. Route via major Vizag roads.
TRP02513,Poorna Market,Madhurawada Botanical Park,Madhurawada,13,32 mins,Rs 115,Rs 160,Rs 235,Medium,Auto,"8-10 AM, 6-8 PM","10 AM-5 PM, after 9 PM","Madhurawada Junction, DLF Cybercity, Infosys Campus",Travel from Poorna Market to Madhurawada Botanical Park in Madhurawada. Distance approx 13 km with medium traffic. Route via major Vizag roads.
TRP02514,Poorna Market,Madhurawada Central Park,Madhurawada,14,35 mins,Rs 120,Rs 175,Rs 250,Medium,Auto,"8-10 AM, 6-8 PM","10 AM-5 PM, after 9 PM","Madhurawada Junction, DLF Cybercity, Infosys Campus",Travel from Poorna Market to Madhurawada Central Park in Madhurawada. Distance approx 14 km with medium traffic. Route via major Vizag roads.
TRP02515,Poorna Market,Madhurawada Children Park,Madhurawada,12,29 mins,Rs 105,Rs 150,Rs 220,Medium,Auto,"8-10 AM, 6-8 PM","10 AM-5 PM, after 9 PM","Madhurawada Junction, DLF Cybercity, Infosys Campus",Travel from Poorna Market to Madhurawada Children Park in Madhurawada. Distance approx 12 km with medium traffic. Route via major Vizag roads.
TRP02516,Poorna Market,Madhurawada Hill Park,Madhurawada,13,32 mins,Rs 115,Rs 160,Rs 235,Medium,Auto,"8-10 AM, 6-8 PM","10 AM-5 PM, after 9 PM","Madhurawada Junction, DLF Cybercity, Infosys Campus",Travel from Poorna Market to Madhurawada Hill Park in Madhurawada. Distance approx 13 km with medium traffic. Route via major Vizag roads.
TRP02517,Poorna Market,Madhurawada Sunrise Garden,Madhurawada,14,35 mins,Rs 120,Rs 175,Rs 250,Medium,Auto,"8-10 AM, 6-8 PM","10 AM-5 PM, after 9 PM","Madhurawada Junction, DLF Cybercity, Infosys Campus",Travel from Poorna Market to Madhurawada Sunrise Garden in Madhurawada. Distance approx 14 km with medium traffic. Route via major Vizag roads.
TRP02518,Poorna Market,Madhurawada Urban Park,Madhurawada,12,29 mins,Rs 105,Rs 150,Rs 220,Medium,Auto,"8-10 AM, 6-8 PM","10 AM-5 PM, after 9 PM","Madhurawada Junction, DLF Cybercity, Infosys Campus",Travel from Poorna Market to Madhurawada Urban Park in Madhurawada. Distance approx 12 km with medium traffic. Route via major Vizag roads.
TRP02519,Poorna Market,PM Palem Eco Valley,PM Palem,13,32 mins,Rs 115,Rs 160,Rs 235,Medium,Auto,"8-10 AM, 6-8 PM","10 AM-5 PM, after 9 PM","PM Palem Bus Stop, Kommadi Junction, Madhurawada Road",Travel from Poorna Market to PM Palem Eco Valley in PM Palem. Distance approx 13 km with medium traffic. Route via major Vizag roads.
TRP02520,Poorna Market,PM Palem Green Valley Park,PM Palem,14,35 mins,Rs 120,Rs 175,Rs 250,Medium,Auto,"8-10 AM, 6-8 PM","10 AM-5 PM, after 9 PM","PM Palem Bus Stop, Kommadi Junction, Madhurawada Road",Travel from Poorna Market to PM Palem Green Valley Park in PM Palem. Distance approx 14 km with medium traffic. Route via major Vizag roads.
TRP02521,Poorna Market,PM Palem Heritage Park,PM Palem,12,29 mins,Rs 105,Rs 150,Rs 220,Medium,Auto,"8-10 AM, 6-8 PM","10 AM-5 PM, after 9 PM","PM Palem Bus Stop, Kommadi Junction, Madhurawada Road",Travel from Poorna Market to PM Palem Heritage Park in PM Palem. Distance approx 12 km with medium traffic. Route via major Vizag roads.
TRP02522,Poorna Market,PM Palem Lake View Park,PM Palem,13,32 mins,Rs 115,Rs 160,Rs 235,Medium,Auto,"8-10 AM, 6-8 PM","10 AM-5 PM, after 9 PM","PM Palem Bus Stop, Kommadi Junction, Madhurawada Road",Travel from Poorna Market to PM Palem Lake View Park in PM Palem. Distance approx 13 km with medium traffic. Route via major Vizag roads.
TRP02523,Poorna Market,PM Palem Nature Park,PM Palem,14,35 mins,Rs 120,Rs 175,Rs 250,Medium,Auto,"8-10 AM, 6-8 PM","10 AM-5 PM, after 9 PM","PM Palem Bus Stop, Kommadi Junction, Madhurawada Road",Travel from Poorna Market to PM Palem Nature Park in PM Palem. Distance approx 14 km with medium traffic. Route via major Vizag roads.
TRP02524,Poorna Market,PM Palem Public Park,PM Palem,12,29 mins,Rs 105,Rs 150,Rs 220,Medium,Auto,"8-10 AM, 6-8 PM","10 AM-5 PM, after 9 PM","PM Palem Bus Stop, Kommadi Junction, Madhurawada Road",Travel from Poorna Market to PM Palem Public Park in PM Palem. Distance approx 12 km with medium traffic. Route via major Vizag roads.
TRP02525,Poorna Market,Rushikonda Bay Park,Rushikonda,16,40 mins,Rs 135,Rs 200,Rs 275,Medium,Auto,"8-10 AM, 6-8 PM","10 AM-5 PM, after 9 PM","Rushikonda Beach, Dolphin Hotel Hill, GITAM University",Travel from Poorna Market to Rushikonda Bay Park in Rushikonda. Distance approx 16 km with medium traffic. Route via major Vizag roads.
TRP02526,Poorna Market,Rushikonda Beach Park,Rushikonda,17,43 mins,Rs 145,Rs 210,Rs 290,Medium,Auto,"8-10 AM, 6-8 PM","10 AM-5 PM, after 9 PM","Rushikonda Beach, Dolphin Hotel Hill, GITAM University",Travel from Poorna Market to Rushikonda Beach Park in Rushikonda. Distance approx 17 km with medium traffic. Route via major Vizag roads.
TRP02527,Poorna Market,Rushikonda Green Garden,Rushikonda,15,37 mins,Rs 130,Rs 185,Rs 260,Medium,Auto,"8-10 AM, 6-8 PM","10 AM-5 PM, after 9 PM","Rushikonda Beach, Dolphin Hotel Hill, GITAM University",Travel from Poorna Market to Rushikonda Green Garden in Rushikonda. Distance approx 15 km with medium traffic. Route via major Vizag roads.
TRP02528,Poorna Market,Rushikonda Hill Garden,Rushikonda,16,40 mins,Rs 135,Rs 200,Rs 275,Medium,Auto,"8-10 AM, 6-8 PM","10 AM-5 PM, after 9 PM","Rushikonda Beach, Dolphin Hotel Hill, GITAM University",Travel from Poorna Market to Rushikonda Hill Garden in Rushikonda. Distance approx 16 km with medium traffic. Route via major Vizag roads.
TRP02529,Poorna Market,Rushikonda Ocean Park,Rushikonda,17,43 mins,Rs 145,Rs 210,Rs 290,Medium,Auto,"8-10 AM, 6-8 PM","10 AM-5 PM, after 9 PM","Rushikonda Beach, Dolphin Hotel Hill, GITAM University",Travel from Poorna Market to Rushikonda Ocean Park in Rushikonda. Distance approx 17 km with medium traffic. Route via major Vizag roads.
