route_id,source_area,park_name,park_area,nearest_bus_stop,bus_number,bus_type,major_stops,distance_km,estimated_duration,ticket_price,first_bus,last_bus,frequency_minutes,walking_distance_from_stop_km,tourist_friendly,description
VSK-3161,Gajuwaka,Steel City Eco Park,Steel City,Steel Plant Gate Bus Stop,400,City Ordinary,Gajuwaka Junction Steel Plant NAD Junction Jagadamba Siripuram Steel City,15,45 mins,20,0530,2200,30,0.2,Yes,"Take APSRTC bus 400 from Gajuwaka to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel City Eco Park in Steel City."
VSK-3162,Gopalapatnam,Steel City Eco Park,Steel City,Steel Plant Gate Bus Stop,410,City Ordinary,Gopalapatnam Kommadi Madhurawada MVP Colony Steel City,20,60 mins,25,0530,2200,30,0.2,Yes,"Take APSRTC bus 410 from Gopalapatnam to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel City Eco Park in Steel City."
VSK-3163,Hanumanthuwaka,Steel City Eco Park,Steel City,Steel Plant Gate Bus Stop,400,City Ordinary,Hanumanthuwaka Gajuwaka NAD Junction Jagadamba Steel City,15,45 mins,20,0530,2200,30,0.2,Yes,"Take APSRTC bus 400 from Hanumanthuwaka to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel City Eco Park in Steel City."
VSK-3164,Jagadamba,Steel City Eco Park,Steel City,Steel Plant Gate Bus Stop,500,City Ordinary,Jagadamba Siripuram RK Beach Steel City,10,30 mins,15,0530,2200,25,0.2,Yes,"Take APSRTC bus 500 from Jagadamba to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel City Eco Park in Steel City."
VSK-3165,Kailasagiri,Steel City Eco Park,Steel City,Steel Plant Gate Bus Stop,500E,Express,Kailasagiri Lawsons Bay RK Beach Jagadamba Steel City,15,45 mins,20,0600,2100,30,0.2,Yes,"Take APSRTC bus 500E from Kailasagiri to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel City Eco Park in Steel City."
VSK-3166,Kommadi,Steel City Eco Park,Steel City,Steel Plant Gate Bus Stop,401,City Ordinary,Kommadi Junction Madhurawada MVP Colony Seethammadhara Steel City,10,30 mins,15,0530,2200,25,0.2,Yes,"Take APSRTC bus 401 from Kommadi to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel City Eco Park in Steel City."
VSK-3167,Kurmannapalem,Steel City Eco Park,Steel City,Steel Plant Gate Bus Stop,106,City Ordinary,Kurmannapalem Gopalapatnam Kommadi Madhurawada Steel City,15,45 mins,20,0530,2200,30,0.2,Yes,"Take APSRTC bus 106 from Kurmannapalem to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel City Eco Park in Steel City."
VSK-3168,Lawsons Bay,Steel City Eco Park,Steel City,Steel Plant Gate Bus Stop,500,City Ordinary,Lawsons Bay Kailasagiri RK Beach Jagadamba Steel City,10,30 mins,15,0530,2200,25,0.2,Yes,"Take APSRTC bus 500 from Lawsons Bay to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel City Eco Park in Steel City."
VSK-3169,MVP Colony,Steel City Eco Park,Steel City,Steel Plant Gate Bus Stop,202,City Ordinary,MVP Colony Seethammadhara Maddilapalem Jagadamba Steel City,10,30 mins,15,0530,2200,25,0.2,Yes,"Take APSRTC bus 202 from MVP Colony to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel City Eco Park in Steel City."
VSK-3170,Maddilapalem,Steel City Eco Park,Steel City,Steel Plant Gate Bus Stop,203,City Ordinary,Maddilapalem Seethammadhara MVP Colony Jagadamba Steel City,10,30 mins,15,0530,2200,25,0.2,Yes,"Take APSRTC bus 203 from Maddilapalem to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel City Eco Park in Steel City."
VSK-3171,Madhurawada,Steel City Eco Park,Steel City,Steel Plant Gate Bus Stop,300,City Ordinary,Madhurawada PM Palem MVP Colony Seethammadhara Steel City,15,45 mins,20,0530,2200,30,0.2,Yes,"Take APSRTC bus 300 from Madhurawada to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel City Eco Park in Steel City."
VSK-3172,NAD Junction,Steel City Eco Park,Steel City,Steel Plant Gate Bus Stop,400,City Ordinary,NAD Junction Jagadamba Siripuram RK Beach Steel City,10,30 mins,15,0530,2200,25,0.2,Yes,"Take APSRTC bus 400 from NAD Junction to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel City Eco Park in Steel City."
VSK-3173,One Town,Steel City Eco Park,Steel City,Steel Plant Gate Bus Stop,60,City Ordinary,One Town RTC Complex Dwaraka Nagar Jagadamba Steel City,10,30 mins,15,0530,2200,25,0.2,Yes,"Take APSRTC bus 60 from One Town to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel City Eco Park in Steel City."
VSK-3174,PM Palem,Steel City Eco Park,Steel City,Steel Plant Gate Bus Stop,301,City Ordinary,PM Palem Madhurawada Seethammadhara MVP Colony Steel City,15,45 mins,20,0530,2200,30,0.2,Yes,"Take APSRTC bus 301 from PM Palem to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel City Eco Park in Steel City."
VSK-3175,Pendurthi,Steel City Eco Park,Steel City,Steel Plant Gate Bus Stop,104,City Ordinary,Pendurthi Gopalapatnam Kommadi Madhurawada Steel City,20,60 mins,25,0530,2200,30,0.2,Yes,"Take APSRTC bus 104 from Pendurthi to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel City Eco Park in Steel City."
VSK-3176,Poorna Market,Steel City Eco Park,Steel City,Steel Plant Gate Bus Stop,60,City Ordinary,Poorna Market Jagadamba Siripuram RK Beach Steel City,10,30 mins,15,0530,2200,25,0.2,Yes,"Take APSRTC bus 60 from Poorna Market to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel City Eco Park in Steel City."
VSK-3177,RK Beach,Steel City Eco Park,Steel City,Steel Plant Gate Bus Stop,500,City Ordinary,RK Beach Jagadamba Siripuram Dwaraka Nagar Steel City,10,30 mins,15,0530,2200,25,0.2,Yes,"Take APSRTC bus 500 from RK Beach to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel City Eco Park in Steel City."
VSK-3178,RTC Complex,Steel City Eco Park,Steel City,Steel Plant Gate Bus Stop,500,City Ordinary,RTC Complex Dwaraka Nagar Jagadamba Siripuram Steel City,10,30 mins,15,0530,2200,25,0.2,Yes,"Take APSRTC bus 500 from RTC Complex to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel City Eco Park in Steel City."
VSK-3179,Railway Station,Steel City Eco Park,Steel City,Steel Plant Gate Bus Stop,60,City Ordinary,Railway Station RTC Complex Dwaraka Nagar Jagadamba Steel City,10,30 mins,15,0530,2200,25,0.2,Yes,"Take APSRTC bus 60 from Railway Station to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel City Eco Park in Steel City."
VSK-3180,Rushikonda,Steel City Eco Park,Steel City,Steel Plant Gate Bus Stop,300,City Ordinary,Rushikonda Madhurawada MVP Colony Seethammadhara Steel City,15,45 mins,20,0530,2200,30,0.2,Yes,"Take APSRTC bus 300 from Rushikonda to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel City Eco Park in Steel City."
VSK-3181,Scindia,Steel City Eco Park,Steel City,Steel Plant Gate Bus Stop,300,City Ordinary,Scindia Madhurawada PM Palem MVP Colony Steel City,15,45 mins,20,0530,2200,30,0.2,Yes,"Take APSRTC bus 300 from Scindia to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel City Eco Park in Steel City."
VSK-3182,Seethammadhara,Steel City Eco Park,Steel City,Steel Plant Gate Bus Stop,205,City Ordinary,Seethammadhara MVP Colony Maddilapalem Jagadamba Steel City,10,30 mins,15,0530,2200,25,0.2,Yes,"Take APSRTC bus 205 from Seethammadhara to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel City Eco Park in Steel City."
VSK-3183,Siripuram,Steel City Eco Park,Steel City,Steel Plant Gate Bus Stop,500,City Ordinary,Siripuram Jagadamba RK Beach Steel City,10,30 mins,15,0530,2200,25,0.2,Yes,"Take APSRTC bus 500 from Siripuram to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel City Eco Park in Steel City."
VSK-3184,Steel Plant,Steel City Eco Park,Steel City,Steel Plant Gate Bus Stop,400,City Ordinary,Steel Plant NAD Junction Jagadamba Siripuram Steel City,3,10 mins,8,0530,2200,20,0.2,Yes,"Take APSRTC bus 400 from Steel Plant to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel City Eco Park in Steel City."
VSK-3185,Airport,Steel Plant Botanical Garden,Steel Plant,Steel Plant Gate Bus Stop,410,City Ordinary,Airport Kommadi Madhurawada MVP Colony Steel Plant,20,60 mins,25,0530,2200,30,0.2,Yes,"Take APSRTC bus 410 from Airport to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel Plant Botanical Garden in Steel Plant."
VSK-3186,Arilova,Steel Plant Botanical Garden,Steel Plant,Steel Plant Gate Bus Stop,400,City Ordinary,Arilova Gajuwaka Steel Plant NAD Junction Steel Plant,15,45 mins,20,0530,2200,30,0.2,Yes,"Take APSRTC bus 400 from Arilova to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel Plant Botanical Garden in Steel Plant."
VSK-3187,Asilmetta,Steel Plant Botanical Garden,Steel Plant,Steel Plant Gate Bus Stop,505,City Ordinary,Asilmetta Dwaraka Nagar RTC Complex Jagadamba Steel Plant,10,30 mins,15,0530,2200,25,0.2,Yes,"Take APSRTC bus 505 from Asilmetta to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel Plant Botanical Garden in Steel Plant."
VSK-3188,Auto Nagar,Steel Plant Botanical Garden,Steel Plant,Steel Plant Gate Bus Stop,400,City Ordinary,Auto Nagar Gajuwaka Steel Plant NAD Junction Steel Plant,15,45 mins,20,0530,2200,30,0.2,Yes,"Take APSRTC bus 400 from Auto Nagar to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel Plant Botanical Garden in Steel Plant."
VSK-3189,Beach Road,Steel Plant Botanical Garden,Steel Plant,Steel Plant Gate Bus Stop,500,City Ordinary,Beach Road RK Beach Jagadamba Siripuram Steel Plant,10,30 mins,15,0530,2200,25,0.2,Yes,"Take APSRTC bus 500 from Beach Road to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel Plant Botanical Garden in Steel Plant."
VSK-3190,Dwaraka Nagar,Steel Plant Botanical Garden,Steel Plant,Steel Plant Gate Bus Stop,503,City Ordinary,Dwaraka Nagar RTC Complex Jagadamba Siripuram Steel Plant,10,30 mins,15,0530,2200,25,0.2,Yes,"Take APSRTC bus 503 from Dwaraka Nagar to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel Plant Botanical Garden in Steel Plant."
VSK-3191,Gajuwaka,Steel Plant Botanical Garden,Steel Plant,Steel Plant Gate Bus Stop,400,City Ordinary,Gajuwaka Junction Steel Plant NAD Junction Jagadamba Siripuram Steel Plant,15,45 mins,20,0530,2200,30,0.2,Yes,"Take APSRTC bus 400 from Gajuwaka to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel Plant Botanical Garden in Steel Plant."
VSK-3192,Gopalapatnam,Steel Plant Botanical Garden,Steel Plant,Steel Plant Gate Bus Stop,410,City Ordinary,Gopalapatnam Kommadi Madhurawada MVP Colony Steel Plant,20,60 mins,25,0530,2200,30,0.2,Yes,"Take APSRTC bus 410 from Gopalapatnam to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel Plant Botanical Garden in Steel Plant."
VSK-3193,Hanumanthuwaka,Steel Plant Botanical Garden,Steel Plant,Steel Plant Gate Bus Stop,400,City Ordinary,Hanumanthuwaka Gajuwaka NAD Junction Jagadamba Steel Plant,15,45 mins,20,0530,2200,30,0.2,Yes,"Take APSRTC bus 400 from Hanumanthuwaka to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel Plant Botanical Garden in Steel Plant."
VSK-3194,Jagadamba,Steel Plant Botanical Garden,Steel Plant,Steel Plant Gate Bus Stop,500,City Ordinary,Jagadamba Siripuram RK Beach Steel Plant,10,30 mins,15,0530,2200,25,0.2,Yes,"Take APSRTC bus 500 from Jagadamba to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel Plant Botanical Garden in Steel Plant."
VSK-3195,Kailasagiri,Steel Plant Botanical Garden,Steel Plant,Steel Plant Gate Bus Stop,500E,Express,Kailasagiri Lawsons Bay RK Beach Jagadamba Steel Plant,15,45 mins,20,0600,2100,30,0.2,Yes,"Take APSRTC bus 500E from Kailasagiri to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel Plant Botanical Garden in Steel Plant."
VSK-3196,Kommadi,Steel Plant Botanical Garden,Steel Plant,Steel Plant Gate Bus Stop,401,City Ordinary,Kommadi Junction Madhurawada MVP Colony Seethammadhara Steel Plant,10,30 mins,15,0530,2200,25,0.2,Yes,"Take APSRTC bus 401 from Kommadi to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel Plant Botanical Garden in Steel Plant."
VSK-3197,Kurmannapalem,Steel Plant Botanical Garden,Steel Plant,Steel Plant Gate Bus Stop,106,City Ordinary,Kurmannapalem Gopalapatnam Kommadi Madhurawada Steel Plant,15,45 mins,20,0530,2200,30,0.2,Yes,"Take APSRTC bus 106 from Kurmannapalem to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel Plant Botanical Garden in Steel Plant."
VSK-3198,Lawsons Bay,Steel Plant Botanical Garden,Steel Plant,Steel Plant Gate Bus Stop,500,City Ordinary,Lawsons Bay Kailasagiri RK Beach Jagadamba Steel Plant,10,30 mins,15,0530,2200,25,0.2,Yes,"Take APSRTC bus 500 from Lawsons Bay to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel Plant Botanical Garden in Steel Plant."
VSK-3199,MVP Colony,Steel Plant Botanical Garden,Steel Plant,Steel Plant Gate Bus Stop,202,City Ordinary,MVP Colony Seethammadhara Maddilapalem Jagadamba Steel Plant,10,30 mins,15,0530,2200,25,0.2,Yes,"Take APSRTC bus 202 from MVP Colony to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel Plant Botanical Garden in Steel Plant."
VSK-3200,Maddilapalem,Steel Plant Botanical Garden,Steel Plant,Steel Plant Gate Bus Stop,203,City Ordinary,Maddilapalem Seethammadhara MVP Colony Jagadamba Steel Plant,10,30 mins,15,0530,2200,25,0.2,Yes,"Take APSRTC bus 203 from Maddilapalem to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel Plant Botanical Garden in Steel Plant."
VSK-3201,Madhurawada,Steel Plant Botanical Garden,Steel Plant,Steel Plant Gate Bus Stop,300,City Ordinary,Madhurawada PM Palem MVP Colony Seethammadhara Steel Plant,15,45 mins,20,0530,2200,30,0.2,Yes,"Take APSRTC bus 300 from Madhurawada to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel Plant Botanical Garden in Steel Plant."
VSK-3202,NAD Junction,Steel Plant Botanical Garden,Steel Plant,Steel Plant Gate Bus Stop,400,City Ordinary,NAD Junction Jagadamba Siripuram RK Beach Steel Plant,10,30 mins,15,0530,2200,25,0.2,Yes,"Take APSRTC bus 400 from NAD Junction to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel Plant Botanical Garden in Steel Plant."
VSK-3203,One Town,Steel Plant Botanical Garden,Steel Plant,Steel Plant Gate Bus Stop,60,City Ordinary,One Town RTC Complex Dwaraka Nagar Jagadamba Steel Plant,10,30 mins,15,0530,2200,25,0.2,Yes,"Take APSRTC bus 60 from One Town to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel Plant Botanical Garden in Steel Plant."
VSK-3204,PM Palem,Steel Plant Botanical Garden,Steel Plant,Steel Plant Gate Bus Stop,301,City Ordinary,PM Palem Madhurawada Seethammadhara MVP Colony Steel Plant,15,45 mins,20,0530,2200,30,0.2,Yes,"Take APSRTC bus 301 from PM Palem to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel Plant Botanical Garden in Steel Plant."
VSK-3205,Pendurthi,Steel Plant Botanical Garden,Steel Plant,Steel Plant Gate Bus Stop,104,City Ordinary,Pendurthi Gopalapatnam Kommadi Madhurawada Steel Plant,20,60 mins,25,0530,2200,30,0.2,Yes,"Take APSRTC bus 104 from Pendurthi to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel Plant Botanical Garden in Steel Plant."
VSK-3206,Poorna Market,Steel Plant Botanical Garden,Steel Plant,Steel Plant Gate Bus Stop,60,City Ordinary,Poorna Market Jagadamba Siripuram RK Beach Steel Plant,10,30 mins,15,0530,2200,25,0.2,Yes,"Take APSRTC bus 60 from Poorna Market to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel Plant Botanical Garden in Steel Plant."
VSK-3207,RK Beach,Steel Plant Botanical Garden,Steel Plant,Steel Plant Gate Bus Stop,500,City Ordinary,RK Beach Jagadamba Siripuram Dwaraka Nagar Steel Plant,10,30 mins,15,0530,2200,25,0.2,Yes,"Take APSRTC bus 500 from RK Beach to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel Plant Botanical Garden in Steel Plant."
VSK-3208,RTC Complex,Steel Plant Botanical Garden,Steel Plant,Steel Plant Gate Bus Stop,500,City Ordinary,RTC Complex Dwaraka Nagar Jagadamba Siripuram Steel Plant,10,30 mins,15,0530,2200,25,0.2,Yes,"Take APSRTC bus 500 from RTC Complex to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel Plant Botanical Garden in Steel Plant."
VSK-3209,Railway Station,Steel Plant Botanical Garden,Steel Plant,Steel Plant Gate Bus Stop,60,City Ordinary,Railway Station RTC Complex Dwaraka Nagar Jagadamba Steel Plant,10,30 mins,15,0530,2200,25,0.2,Yes,"Take APSRTC bus 60 from Railway Station to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel Plant Botanical Garden in Steel Plant."
VSK-3210,Rushikonda,Steel Plant Botanical Garden,Steel Plant,Steel Plant Gate Bus Stop,300,City Ordinary,Rushikonda Madhurawada MVP Colony Seethammadhara Steel Plant,15,45 mins,20,0530,2200,30,0.2,Yes,"Take APSRTC bus 300 from Rushikonda to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel Plant Botanical Garden in Steel Plant."
VSK-3211,Scindia,Steel Plant Botanical Garden,Steel Plant,Steel Plant Gate Bus Stop,300,City Ordinary,Scindia Madhurawada PM Palem MVP Colony Steel Plant,15,45 mins,20,0530,2200,30,0.2,Yes,"Take APSRTC bus 300 from Scindia to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel Plant Botanical Garden in Steel Plant."
VSK-3212,Seethammadhara,Steel Plant Botanical Garden,Steel Plant,Steel Plant Gate Bus Stop,205,City Ordinary,Seethammadhara MVP Colony Maddilapalem Jagadamba Steel Plant,10,30 mins,15,0530,2200,25,0.2,Yes,"Take APSRTC bus 205 from Seethammadhara to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel Plant Botanical Garden in Steel Plant."
VSK-3213,Siripuram,Steel Plant Botanical Garden,Steel Plant,Steel Plant Gate Bus Stop,500,City Ordinary,Siripuram Jagadamba RK Beach Steel Plant,10,30 mins,15,0530,2200,25,0.2,Yes,"Take APSRTC bus 500 from Siripuram to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel Plant Botanical Garden in Steel Plant."
VSK-3214,Steel Plant,Steel Plant Botanical Garden,Steel Plant,Steel Plant Gate Bus Stop,400,City Ordinary,Steel Plant NAD Junction Jagadamba Siripuram Steel Plant,3,10 mins,8,0530,2200,20,0.2,Yes,"Take APSRTC bus 400 from Steel Plant to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel Plant Botanical Garden in Steel Plant."
VSK-3215,Airport,Steel Plant Green Park,Steel Plant,Steel Plant Gate Bus Stop,410,City Ordinary,Airport Kommadi Madhurawada MVP Colony Steel Plant,20,60 mins,25,0530,2200,30,0.2,Yes,"Take APSRTC bus 410 from Airport to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel Plant Green Park in Steel Plant."
VSK-3216,Arilova,Steel Plant Green Park,Steel Plant,Steel Plant Gate Bus Stop,400,City Ordinary,Arilova Gajuwaka Steel Plant NAD Junction Steel Plant,15,45 mins,20,0530,2200,30,0.2,Yes,"Take APSRTC bus 400 from Arilova to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel Plant Green Park in Steel Plant."
VSK-3217,Asilmetta,Steel Plant Green Park,Steel Plant,Steel Plant Gate Bus Stop,505,City Ordinary,Asilmetta Dwaraka Nagar RTC Complex Jagadamba Steel Plant,10,30 mins,15,0530,2200,25,0.2,Yes,"Take APSRTC bus 505 from Asilmetta to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel Plant Green Park in Steel Plant."
VSK-3218,Auto Nagar,Steel Plant Green Park,Steel Plant,Steel Plant Gate Bus Stop,400,City Ordinary,Auto Nagar Gajuwaka Steel Plant NAD Junction Steel Plant,15,45 mins,20,0530,2200,30,0.2,Yes,"Take APSRTC bus 400 from Auto Nagar to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel Plant Green Park in Steel Plant."
VSK-3219,Beach Road,Steel Plant Green Park,Steel Plant,Steel Plant Gate Bus Stop,500,City Ordinary,Beach Road RK Beach Jagadamba Siripuram Steel Plant,10,30 mins,15,0530,2200,25,0.2,Yes,"Take APSRTC bus 500 from Beach Road to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel Plant Green Park in Steel Plant."
VSK-3220,Dwaraka Nagar,Steel Plant Green Park,Steel Plant,Steel Plant Gate Bus Stop,503,City Ordinary,Dwaraka Nagar RTC Complex Jagadamba Siripuram Steel Plant,10,30 mins,15,0530,2200,25,0.2,Yes,"Take APSRTC bus 503 from Dwaraka Nagar to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel Plant Green Park in Steel Plant."
VSK-3221,Gajuwaka,Steel Plant Green Park,Steel Plant,Steel Plant Gate Bus Stop,400,City Ordinary,Gajuwaka Junction Steel Plant NAD Junction Jagadamba Siripuram Steel Plant,15,45 mins,20,0530,2200,30,0.2,Yes,"Take APSRTC bus 400 from Gajuwaka to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel Plant Green Park in Steel Plant."
VSK-3222,Gopalapatnam,Steel Plant Green Park,Steel Plant,Steel Plant Gate Bus Stop,410,City Ordinary,Gopalapatnam Kommadi Madhurawada MVP Colony Steel Plant,20,60 mins,25,0530,2200,30,0.2,Yes,"Take APSRTC bus 410 from Gopalapatnam to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel Plant Green Park in Steel Plant."
VSK-3223,Hanumanthuwaka,Steel Plant Green Park,Steel Plant,Steel Plant Gate Bus Stop,400,City Ordinary,Hanumanthuwaka Gajuwaka NAD Junction Jagadamba Steel Plant,15,45 mins,20,0530,2200,30,0.2,Yes,"Take APSRTC bus 400 from Hanumanthuwaka to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel Plant Green Park in Steel Plant."
VSK-3224,Jagadamba,Steel Plant Green Park,Steel Plant,Steel Plant Gate Bus Stop,500,City Ordinary,Jagadamba Siripuram RK Beach Steel Plant,10,30 mins,15,0530,2200,25,0.2,Yes,"Take APSRTC bus 500 from Jagadamba to Steel Plant Gate Bus Stop, then walk 0.2 km to Steel Plant Green Park in Steel Plant."
