route_id,source_area,cafe_name,cafe_area,nearest_bus_stop,bus_number,bus_type,major_stops,distance_km,estimated_duration,ticket_price,first_bus,last_bus,frequency_minutes,walking_distance_from_stop_km,tourist_friendly,description
RTE03789,NAD Junction,G Venkatalaxmi,RK Beach,RK Beach Bus Stop,52V/999/Beach Special,City Ordinary,"NAD Junction, PM Palem, NAD Jn, Old Town, RTC Complex, Jagadamba, RK Beach",22,55-65 mins,â‚¹25,5:00 AM,10:00 PM,20,0.3,Yes,Bus from PM Palem/NAD area via city center to RK Beach.
RTE03790,Seethammadhara,G Venkatalaxmi,RK Beach,RK Beach Bus Stop,300/999/28B,City Ordinary,"Dwaraka Nagar/Seethammadhara, Siripuram, Waltair, RK Beach",9,25-30 mins,â‚¹15,5:00 AM,11:00 PM,10,0.3,Yes,City bus from north Vizag residential areas to RK Beach.
RTE03791,Jagadamba,G Venkatalaxmi,RK Beach,RK Beach Bus Stop,300/999/Beach Special/28B,City Ordinary,"RTC Complex/Jagadamba, Siripuram, Waltair, RK Beach",7,20-25 mins,â‚¹15,5:00 AM,11:00 PM,10,0.3,Yes,Frequent APSRTC city bus from central Vizag to RK Beach. Popular tourist route.
RTE03792,Asilmetta,G Venkatalaxmi,RK Beach,RK Beach Bus Stop,300/999/Beach Special/28B,City Ordinary,"Asilmetta, RTC Complex/Jagadamba, Siripuram, Waltair, RK Beach",7,20-25 mins,â‚¹15,5:00 AM,11:00 PM,10,0.3,Yes,Frequent APSRTC city bus from central Vizag to RK Beach. Popular tourist route.
RTE03793,Railway Station,G Venkatalaxmi,RK Beach,RK Beach Bus Stop,300/999/Beach Special/28B,City Ordinary,"Railway Station, RTC Complex/Jagadamba, Siripuram, Waltair, RK Beach",7,20-25 mins,â‚¹15,5:00 AM,11:00 PM,10,0.3,Yes,Frequent APSRTC city bus from central Vizag to RK Beach. Popular tourist route.
RTE03794,RTC Complex,G Venkatalaxmi,RK Beach,RK Beach Bus Stop,300/999/Beach Special/28B,City Ordinary,"RTC Complex/Jagadamba, Siripuram, Waltair, RK Beach",7,20-25 mins,â‚¹15,5:00 AM,11:00 PM,10,0.3,Yes,Frequent APSRTC city bus from central Vizag to RK Beach. Popular tourist route.
RTE03795,Airport,G Venkatalaxmi,RK Beach,RK Beach Bus Stop,38A/99/Airport Special,Semi-Deluxe,"Airport, Bheemunipatnam Road, Rushikonda, Beach Road, RK Beach",28,60-70 mins,â‚¹40,5:00 AM,9:00 PM,30,0.4,Yes,Airport bus via coastal route to RK Beach. Great option for tourists.
RTE03796,Pendurthi,G Venkatalaxmi,RK Beach,RK Beach Bus Stop,99/217/Beach Special,City Ordinary,"Pendurthi, Madhurawada/Kommadi, Bheemunipatnam Road, Lawson's Bay, Beach Road, RK Beach",15,35-45 mins,â‚¹20,5:30 AM,10:30 PM,20,0.3,Yes,Scenic coastal bus route from northern suburbs along Beach Road to RK Beach.
RTE03797,Gopalapatnam,G Venkatalaxmi,RK Beach,RK Beach Bus Stop,99/217/Beach Special,City Ordinary,"Gopalapatnam, Madhurawada/Kommadi, Bheemunipatnam Road, Lawson's Bay, Beach Road, RK Beach",15,35-45 mins,â‚¹20,5:30 AM,10:30 PM,20,0.3,Yes,Scenic coastal bus route from northern suburbs along Beach Road to RK Beach.
RTE03798,Kurmannapalem,G Venkatalaxmi,RK Beach,RK Beach Bus Stop,28V/28C/999/Beach Special,City Ordinary,"Kurmannapalem, Gajuwaka, NAD Jn, RTC Complex, Jagadamba, RK Beach",22,55-65 mins,â‚¹30,5:00 AM,10:00 PM,15,0.3,Yes,APSRTC city bus from Gajuwaka area through city center to Beach Road. Tourist-friendly route.
RTE03799,Auto Nagar,G Venkatalaxmi,RK Beach,RK Beach Bus Stop,28V/28C/999/Beach Special,City Ordinary,"Auto Nagar, Gajuwaka, NAD Jn, RTC Complex, Jagadamba, RK Beach",22,55-65 mins,â‚¹30,5:00 AM,10:00 PM,15,0.3,Yes,APSRTC city bus from Gajuwaka area through city center to Beach Road. Tourist-friendly route.
RTE03800,Steel Plant,G Venkatalaxmi,RK Beach,RK Beach Bus Stop,28V/28C/999/Beach Special,City Ordinary,"Steel Plant, Gajuwaka, NAD Jn, RTC Complex, Jagadamba, RK Beach",22,55-65 mins,â‚¹30,5:00 AM,10:00 PM,15,0.3,Yes,APSRTC city bus from Gajuwaka area through city center to Beach Road. Tourist-friendly route.
RTE03801,Scindia,G Venkatalaxmi,RK Beach,RK Beach Bus Stop,28V/28C/999/Beach Special,City Ordinary,"Scindia, Gajuwaka, NAD Jn, RTC Complex, Jagadamba, RK Beach",22,55-65 mins,â‚¹30,5:00 AM,10:00 PM,15,0.3,Yes,APSRTC city bus from Gajuwaka area through city center to Beach Road. Tourist-friendly route.
RTE03802,One Town,G Venkatalaxmi,RK Beach,RK Beach Bus Stop,300/999/Beach Special/28B,City Ordinary,"One Town, RTC Complex/Jagadamba, Siripuram, Waltair, RK Beach",7,20-25 mins,â‚¹15,5:00 AM,11:00 PM,10,0.3,Yes,Frequent APSRTC city bus from central Vizag to RK Beach. Popular tourist route.
RTE03803,Poorna Market,G Venkatalaxmi,RK Beach,RK Beach Bus Stop,300/999/Beach Special/28B,City Ordinary,"Poorna Market, RTC Complex/Jagadamba, Siripuram, Waltair, RK Beach",7,20-25 mins,â‚¹15,5:00 AM,11:00 PM,10,0.3,Yes,Frequent APSRTC city bus from central Vizag to RK Beach. Popular tourist route.
RTE03804,RK Beach,G Venkatalaxmi,RK Beach,RK Beach Bus Stop,300C/301,City Ordinary,Local stops within RK Beach,1.5,10-15 mins,â‚¹10,5:30 AM,10:00 PM,15,0.2,Yes,Local city bus from RK Beach to RK Beach Bus Stop. Short route within same area.
RTE03805,Rushikonda,G Venkatalaxmi,RK Beach,RK Beach Bus Stop,99/217/Beach Special,City Ordinary,"Rushikonda, Madhurawada/Kommadi, Bheemunipatnam Road, Lawson's Bay, Beach Road, RK Beach",15,35-45 mins,â‚¹20,5:30 AM,10:30 PM,20,0.3,Yes,Scenic coastal bus route from northern suburbs along Beach Road to RK Beach.
RTE03806,Lawson's Bay,G Venkatalaxmi,RK Beach,RK Beach Bus Stop,300/28B/Beach Special,City Ordinary,"RK Beach, Waltair, Lawson's Bay, Beach Road",3,12-15 mins,â‚¹10,5:00 AM,11:00 PM,10,0.2,Yes,Local city bus along Beach Road connecting RK Beach and surrounding areas.
RTE03807,Hanumanthuwaka,G Venkatalaxmi,RK Beach,RK Beach Bus Stop,28V/28C/999/Beach Special,City Ordinary,"Hanumanthuwaka, Gajuwaka, NAD Jn, RTC Complex, Jagadamba, RK Beach",22,55-65 mins,â‚¹30,5:00 AM,10:00 PM,15,0.3,Yes,APSRTC city bus from Gajuwaka area through city center to Beach Road. Tourist-friendly route.
RTE03808,Arilova,G Venkatalaxmi,RK Beach,RK Beach Bus Stop,52V/999/Beach Special,City Ordinary,"Arilova, PM Palem, NAD Jn, Old Town, RTC Complex, Jagadamba, RK Beach",22,55-65 mins,â‚¹25,5:00 AM,10:00 PM,20,0.3,Yes,Bus from PM Palem/NAD area via city center to RK Beach.
RTE03809,Beach Road,G Venkatalaxmi,RK Beach,RK Beach Bus Stop,300/28B/Beach Special,City Ordinary,"RK Beach, Waltair, Lawson's Bay, Beach Road",3,12-15 mins,â‚¹10,5:00 AM,11:00 PM,10,0.2,Yes,Local city bus along Beach Road connecting RK Beach and surrounding areas.
RTE03810,Kailasagiri,G Venkatalaxmi,RK Beach,RK Beach Bus Stop,99/217/Beach Special,City Ordinary,"Kailasagiri, Madhurawada/Kommadi, Bheemunipatnam Road, Lawson's Bay, Beach Road, RK Beach",15,35-45 mins,â‚¹20,5:30 AM,10:30 PM,20,0.3,Yes,Scenic coastal bus route from northern suburbs along Beach Road to RK Beach.
RTE03811,Gajuwaka,TU 142 Aircraft Museum,RK Beach,Submarine Museum Bus Stop,28V/28C/999/Beach Special,City Ordinary,"Gajuwaka, NAD Jn, RTC Complex, Jagadamba, RK Beach",22,55-65 mins,â‚¹30,5:00 AM,10:00 PM,15,0.3,Yes,APSRTC city bus from Gajuwaka area through city center to Beach Road. Tourist-friendly route.
RTE03812,Kommadi,TU 142 Aircraft Museum,RK Beach,Submarine Museum Bus Stop,99/217/Beach Special,City Ordinary,"Madhurawada/Kommadi, Bheemunipatnam Road, Lawson's Bay, Beach Road, RK Beach",15,35-45 mins,â‚¹20,5:30 AM,10:30 PM,20,0.3,Yes,Scenic coastal bus route from northern suburbs along Beach Road to RK Beach.
RTE03813,Madhurawada,TU 142 Aircraft Museum,RK Beach,Submarine Museum Bus Stop,99/217/Beach Special,City Ordinary,"Madhurawada/Kommadi, Bheemunipatnam Road, Lawson's Bay, Beach Road, RK Beach",15,35-45 mins,â‚¹20,5:30 AM,10:30 PM,20,0.3,Yes,Scenic coastal bus route from northern suburbs along Beach Road to RK Beach.
RTE03814,PM Palem,TU 142 Aircraft Museum,RK Beach,Submarine Museum Bus Stop,52V/999/Beach Special,City Ordinary,"PM Palem, NAD Jn, Old Town, RTC Complex, Jagadamba, RK Beach",22,55-65 mins,â‚¹25,5:00 AM,10:00 PM,20,0.3,Yes,Bus from PM Palem/NAD area via city center to RK Beach.
RTE03815,MVP Colony,TU 142 Aircraft Museum,RK Beach,Submarine Museum Bus Stop,300/999/28B,City Ordinary,"MVP Colony, Dwaraka Nagar/Seethammadhara, Siripuram, Waltair, RK Beach",9,25-30 mins,â‚¹15,5:00 AM,11:00 PM,10,0.3,Yes,City bus from north Vizag residential areas to RK Beach.
RTE03816,Siripuram,TU 142 Aircraft Museum,RK Beach,Submarine Museum Bus Stop,300/999/Beach Special/28B,City Ordinary,"RTC Complex/Jagadamba, Siripuram, Waltair, RK Beach",7,20-25 mins,â‚¹15,5:00 AM,11:00 PM,10,0.3,Yes,Frequent APSRTC city bus from central Vizag to RK Beach. Popular tourist route.
RTE03817,Dwaraka Nagar,TU 142 Aircraft Museum,RK Beach,Submarine Museum Bus Stop,300/999/28B,City Ordinary,"Dwaraka Nagar/Seethammadhara, Siripuram, Waltair, RK Beach",9,25-30 mins,â‚¹15,5:00 AM,11:00 PM,10,0.3,Yes,City bus from north Vizag residential areas to RK Beach.
RTE03818,Maddilapalem,TU 142 Aircraft Museum,RK Beach,Submarine Museum Bus Stop,300/999/28B,City Ordinary,"Maddilapalem, Dwaraka Nagar/Seethammadhara, Siripuram, Waltair, RK Beach",9,25-30 mins,â‚¹15,5:00 AM,11:00 PM,10,0.3,Yes,City bus from north Vizag residential areas to RK Beach.
RTE03819,NAD Junction,TU 142 Aircraft Museum,RK Beach,Submarine Museum Bus Stop,52V/999/Beach Special,City Ordinary,"NAD Junction, PM Palem, NAD Jn, Old Town, RTC Complex, Jagadamba, RK Beach",22,55-65 mins,â‚¹25,5:00 AM,10:00 PM,20,0.3,Yes,Bus from PM Palem/NAD area via city center to RK Beach.
RTE03820,Seethammadhara,TU 142 Aircraft Museum,RK Beach,Submarine Museum Bus Stop,300/999/28B,City Ordinary,"Dwaraka Nagar/Seethammadhara, Siripuram, Waltair, RK Beach",9,25-30 mins,â‚¹15,5:00 AM,11:00 PM,10,0.3,Yes,City bus from north Vizag residential areas to RK Beach.
RTE03821,Jagadamba,TU 142 Aircraft Museum,RK Beach,Submarine Museum Bus Stop,300/999/Beach Special/28B,City Ordinary,"RTC Complex/Jagadamba, Siripuram, Waltair, RK Beach",7,20-25 mins,â‚¹15,5:00 AM,11:00 PM,10,0.3,Yes,Frequent APSRTC city bus from central Vizag to RK Beach. Popular tourist route.
RTE03822,Asilmetta,TU 142 Aircraft Museum,RK Beach,Submarine Museum Bus Stop,300/999/Beach Special/28B,City Ordinary,"Asilmetta, RTC Complex/Jagadamba, Siripuram, Waltair, RK Beach",7,20-25 mins,â‚¹15,5:00 AM,11:00 PM,10,0.3,Yes,Frequent APSRTC city bus from central Vizag to RK Beach. Popular tourist route.
RTE03823,Railway Station,TU 142 Aircraft Museum,RK Beach,Submarine Museum Bus Stop,300/999/Beach Special/28B,City Ordinary,"Railway Station, RTC Complex/Jagadamba, Siripuram, Waltair, RK Beach",7,20-25 mins,â‚¹15,5:00 AM,11:00 PM,10,0.3,Yes,Frequent APSRTC city bus from central Vizag to RK Beach. Popular tourist route.
RTE03824,RTC Complex,TU 142 Aircraft Museum,RK Beach,Submarine Museum Bus Stop,300/999/Beach Special/28B,City Ordinary,"RTC Complex/Jagadamba, Siripuram, Waltair, RK Beach",7,20-25 mins,â‚¹15,5:00 AM,11:00 PM,10,0.3,Yes,Frequent APSRTC city bus from central Vizag to RK Beach. Popular tourist route.
RTE03825,Airport,TU 142 Aircraft Museum,RK Beach,Submarine Museum Bus Stop,38A/99/Airport Special,Semi-Deluxe,"Airport, Bheemunipatnam Road, Rushikonda, Beach Road, RK Beach",28,60-70 mins,â‚¹40,5:00 AM,9:00 PM,30,0.4,Yes,Airport bus via coastal route to RK Beach. Great option for tourists.
RTE03826,Pendurthi,TU 142 Aircraft Museum,RK Beach,Submarine Museum Bus Stop,99/217/Beach Special,City Ordinary,"Pendurthi, Madhurawada/Kommadi, Bheemunipatnam Road, Lawson's Bay, Beach Road, RK Beach",15,35-45 mins,â‚¹20,5:30 AM,10:30 PM,20,0.3,Yes,Scenic coastal bus route from northern suburbs along Beach Road to RK Beach.
RTE03827,Gopalapatnam,TU 142 Aircraft Museum,RK Beach,Submarine Museum Bus Stop,99/217/Beach Special,City Ordinary,"Gopalapatnam, Madhurawada/Kommadi, Bheemunipatnam Road, Lawson's Bay, Beach Road, RK Beach",15,35-45 mins,â‚¹20,5:30 AM,10:30 PM,20,0.3,Yes,Scenic coastal bus route from northern suburbs along Beach Road to RK Beach.
RTE03828,Kurmannapalem,TU 142 Aircraft Museum,RK Beach,Submarine Museum Bus Stop,28V/28C/999/Beach Special,City Ordinary,"Kurmannapalem, Gajuwaka, NAD Jn, RTC Complex, Jagadamba, RK Beach",22,55-65 mins,â‚¹30,5:00 AM,10:00 PM,15,0.3,Yes,APSRTC city bus from Gajuwaka area through city center to Beach Road. Tourist-friendly route.
RTE03829,Auto Nagar,TU 142 Aircraft Museum,RK Beach,Submarine Museum Bus Stop,28V/28C/999/Beach Special,City Ordinary,"Auto Nagar, Gajuwaka, NAD Jn, RTC Complex, Jagadamba, RK Beach",22,55-65 mins,â‚¹30,5:00 AM,10:00 PM,15,0.3,Yes,APSRTC city bus from Gajuwaka area through city center to Beach Road. Tourist-friendly route.
RTE03830,Steel Plant,TU 142 Aircraft Museum,RK Beach,Submarine Museum Bus Stop,28V/28C/999/Beach Special,City Ordinary,"Steel Plant, Gajuwaka, NAD Jn, RTC Complex, Jagadamba, RK Beach",22,55-65 mins,â‚¹30,5:00 AM,10:00 PM,15,0.3,Yes,APSRTC city bus from Gajuwaka area through city center to Beach Road. Tourist-friendly route.
RTE03831,Scindia,TU 142 Aircraft Museum,RK Beach,Submarine Museum Bus Stop,28V/28C/999/Beach Special,City Ordinary,"Scindia, Gajuwaka, NAD Jn, RTC Complex, Jagadamba, RK Beach",22,55-65 mins,â‚¹30,5:00 AM,10:00 PM,15,0.3,Yes,APSRTC city bus from Gajuwaka area through city center to Beach Road. Tourist-friendly route.
RTE03832,One Town,TU 142 Aircraft Museum,RK Beach,Submarine Museum Bus Stop,300/999/Beach Special/28B,City Ordinary,"One Town, RTC Complex/Jagadamba, Siripuram, Waltair, RK Beach",7,20-25 mins,â‚¹15,5:00 AM,11:00 PM,10,0.3,Yes,Frequent APSRTC city bus from central Vizag to RK Beach. Popular tourist route.
RTE03833,Poorna Market,TU 142 Aircraft Museum,RK Beach,Submarine Museum Bus Stop,300/999/Beach Special/28B,City Ordinary,"Poorna Market, RTC Complex/Jagadamba, Siripuram, Waltair, RK Beach",7,20-25 mins,â‚¹15,5:00 AM,11:00 PM,10,0.3,Yes,Frequent APSRTC city bus from central Vizag to RK Beach. Popular tourist route.
RTE03834,RK Beach,TU 142 Aircraft Museum,RK Beach,Submarine Museum Bus Stop,300C/301,City Ordinary,Local stops within RK Beach,1.5,10-15 mins,â‚¹10,5:30 AM,10:00 PM,15,0.2,Yes,Local city bus from RK Beach to Submarine Museum Bus Stop. Short route within same area.
RTE03835,Rushikonda,TU 142 Aircraft Museum,RK Beach,Submarine Museum Bus Stop,99/217/Beach Special,City Ordinary,"Rushikonda, Madhurawada/Kommadi, Bheemunipatnam Road, Lawson's Bay, Beach Road, RK Beach",15,35-45 mins,â‚¹20,5:30 AM,10:30 PM,20,0.3,Yes,Scenic coastal bus route from northern suburbs along Beach Road to RK Beach.
RTE03836,Lawson's Bay,TU 142 Aircraft Museum,RK Beach,Submarine Museum Bus Stop,300/28B/Beach Special,City Ordinary,"RK Beach, Waltair, Lawson's Bay, Beach Road",3,12-15 mins,â‚¹10,5:00 AM,11:00 PM,10,0.2,Yes,Local city bus along Beach Road connecting RK Beach and surrounding areas.
RTE03837,Hanumanthuwaka,TU 142 Aircraft Museum,RK Beach,Submarine Museum Bus Stop,28V/28C/999/Beach Special,City Ordinary,"Hanumanthuwaka, Gajuwaka, NAD Jn, RTC Complex, Jagadamba, RK Beach",22,55-65 mins,â‚¹30,5:00 AM,10:00 PM,15,0.3,Yes,APSRTC city bus from Gajuwaka area through city center to Beach Road. Tourist-friendly route.
RTE03838,Arilova,TU 142 Aircraft Museum,RK Beach,Submarine Museum Bus Stop,52V/999/Beach Special,City Ordinary,"Arilova, PM Palem, NAD Jn, Old Town, RTC Complex, Jagadamba, RK Beach",22,55-65 mins,â‚¹25,5:00 AM,10:00 PM,20,0.3,Yes,Bus from PM Palem/NAD area via city center to RK Beach.
RTE03839,Beach Road,TU 142 Aircraft Museum,RK Beach,Submarine Museum Bus Stop,300/28B/Beach Special,City Ordinary,"RK Beach, Waltair, Lawson's Bay, Beach Road",3,12-15 mins,â‚¹10,5:00 AM,11:00 PM,10,0.2,Yes,Local city bus along Beach Road connecting RK Beach and surrounding areas.
RTE03840,Kailasagiri,TU 142 Aircraft Museum,RK Beach,Submarine Museum Bus Stop,99/217/Beach Special,City Ordinary,"Kailasagiri, Madhurawada/Kommadi, Bheemunipatnam Road, Lawson's Bay, Beach Road, RK Beach",15,35-45 mins,â‚¹20,5:30 AM,10:30 PM,20,0.3,Yes,Scenic coastal bus route from northern suburbs along Beach Road to RK Beach.
RTE03841,Gajuwaka,OUCH Tattoo Visakhapatnam - Tattoo Piercing Nails,Siripuram,Siripuram Bus Stop,28V/28G/28C/400,City Ordinary/Express,"Gajuwaka Jn, Steel Plant Gate, NAD Jn, Gopalapatnam, RTC Complex, Siripuram Bus Stop",18,45-55 mins,â‚¹25,5:00 AM,10:30 PM,10,0.4,Yes,"APSRTC city express from Gajuwaka via Steel Plant, NAD Junction to city center. Frequent service."
RTE03842,Kommadi,OUCH Tattoo Visakhapatnam - Tattoo Piercing Nails,Siripuram,Siripuram Bus Stop,99/99E/217/300,City Ordinary/Express,"Kommadi, Rushikonda/Madhurawada, Beach Road, Lawson's Bay, Siripuram, Jagadamba, RTC Complex",20,50-60 mins,â‚¹25,5:30 AM,10:00 PM,20,0.4,Yes,APSRTC city bus from northern coastal suburbs via Beach Road to city center.
RTE03843,Madhurawada,OUCH Tattoo Visakhapatnam - Tattoo Piercing Nails,Siripuram,Siripuram Bus Stop,99/99E/217/300,City Ordinary/Express,"Rushikonda/Madhurawada, Beach Road, Lawson's Bay, Siripuram, Jagadamba, RTC Complex",20,50-60 mins,â‚¹25,5:30 AM,10:00 PM,20,0.4,Yes,APSRTC city bus from northern coastal suburbs via Beach Road to city center.
RTE03844,PM Palem,OUCH Tattoo Visakhapatnam - Tattoo Piercing Nails,Siripuram,Siripuram Bus Stop,52/52V/52C/500,City Ordinary,"PM Palem/NAD Jn, Gopalapatnam, Old Town, RTC Complex, Jagadamba, Siripuram Bus Stop",16,40-50 mins,â‚¹20,5:00 AM,10:30 PM,15,0.4,Yes,APSRTC city bus from PM Palem/NAD area through Old Town to city center.
RTE03845,MVP Colony,OUCH Tattoo Visakhapatnam - Tattoo Piercing Nails,Siripuram,Siripuram Bus Stop,300/300D/52D/400,City Ordinary,"Dwaraka Nagar/MVP Colony, Siripuram, Jagadamba, RTC Complex",6,18-25 mins,â‚¹12,5:00 AM,11:00 PM,10,0.3,Yes,Frequent APSRTC city bus from Dwaraka Nagar/MVP Colony area to city center.
RTE03846,Siripuram,OUCH Tattoo Visakhapatnam - Tattoo Piercing Nails,Siripuram,Siripuram Bus Stop,300C/301,City Ordinary,Local stops within Siripuram,1.5,10-15 mins,â‚¹10,5:30 AM,10:00 PM,15,0.2,Yes,Local city bus from Siripuram to Siripuram Bus Stop. Short route within same area.
RTE03847,Dwaraka Nagar,OUCH Tattoo Visakhapatnam - Tattoo Piercing Nails,Siripuram,Siripuram Bus Stop,300/300D/52D/400,City Ordinary,"Dwaraka Nagar/MVP Colony, Siripuram, Jagadamba, RTC Complex",6,18-25 mins,â‚¹12,5:00 AM,11:00 PM,10,0.3,Yes,Frequent APSRTC city bus from Dwaraka Nagar/MVP Colony area to city center.
RTE03848,Maddilapalem,OUCH Tattoo Visakhapatnam - Tattoo Piercing Nails,Siripuram,Siripuram Bus Stop,300/300D/52D/400,City Ordinary,"Maddilapalem, Dwaraka Nagar/MVP Colony, Siripuram, Jagadamba, RTC Complex",6,18-25 mins,â‚¹12,5:00 AM,11:00 PM,10,0.3,Yes,Frequent APSRTC city bus from Dwaraka Nagar/MVP Colony area to city center.
RTE03849,NAD Junction,OUCH Tattoo Visakhapatnam - Tattoo Piercing Nails,Siripuram,Siripuram Bus Stop,52/52V/52C/500,City Ordinary,"NAD Junction, PM Palem/NAD Jn, Gopalapatnam, Old Town, RTC Complex, Jagadamba, Siripuram Bus Stop",16,40-50 mins,â‚¹20,5:00 AM,10:30 PM,15,0.4,Yes,APSRTC city bus from PM Palem/NAD area through Old Town to city center.
RTE03850,Seethammadhara,OUCH Tattoo Visakhapatnam - Tattoo Piercing Nails,Siripuram,Siripuram Bus Stop,300/300D/52D/400,City Ordinary,"Seethammadhara, Dwaraka Nagar/MVP Colony, Siripuram, Jagadamba, RTC Complex",6,18-25 mins,â‚¹12,5:00 AM,11:00 PM,10,0.3,Yes,Frequent APSRTC city bus from Dwaraka Nagar/MVP Colony area to city center.
RTE03851,Jagadamba,OUCH Tattoo Visakhapatnam - Tattoo Piercing Nails,Siripuram,Siripuram Bus Stop,300/300C/301/28,City Ordinary,"RTC Complex, Jagadamba, Siripuram, Asilmetta",4,15-20 mins,â‚¹12,5:00 AM,11:00 PM,10,0.3,Yes,Frequent city bus within central Vizag area. Easy connectivity between major junctions.
RTE03852,Asilmetta,OUCH Tattoo Visakhapatnam - Tattoo Piercing Nails,Siripuram,Siripuram Bus Stop,300/300C/301/28,City Ordinary,"RTC Complex, Jagadamba, Siripuram, Asilmetta",4,15-20 mins,â‚¹12,5:00 AM,11:00 PM,10,0.3,Yes,Frequent city bus within central Vizag area. Easy connectivity between major junctions.
RTE03853,Railway Station,OUCH Tattoo Visakhapatnam - Tattoo Piercing Nails,Siripuram,Siripuram Bus Stop,300/300C/301/28,City Ordinary,"Railway Station, RTC Complex, Jagadamba, Siripuram, Asilmetta",4,15-20 mins,â‚¹12,5:00 AM,11:00 PM,10,0.3,Yes,Frequent city bus within central Vizag area. Easy connectivity between major junctions.
RTE03854,RTC Complex,OUCH Tattoo Visakhapatnam - Tattoo Piercing Nails,Siripuram,Siripuram Bus Stop,300/300C/301/28,City Ordinary,"RTC Complex, Jagadamba, Siripuram, Asilmetta",4,15-20 mins,â‚¹12,5:00 AM,11:00 PM,10,0.3,Yes,Frequent city bus within central Vizag area. Easy connectivity between major junctions.
RTE03855,Airport,OUCH Tattoo Visakhapatnam - Tattoo Piercing Nails,Siripuram,Siripuram Bus Stop,38A/500A/Airport Special,Semi-Deluxe/PSCV,"Airport, Kommadi, PM Palem, NAD Jn, RTC Complex, Jagadamba, Siripuram Bus Stop",22,50-60 mins,â‚¹35,5:00 AM,9:30 PM,30,0.4,Yes,APSRTC airport express service from Vizag Airport to city center via NAD Junction.
RTE03856,Pendurthi,OUCH Tattoo Visakhapatnam - Tattoo Piercing Nails,Siripuram,Siripuram Bus Stop,99/99E/217/300,City Ordinary/Express,"Pendurthi, Rushikonda/Madhurawada, Beach Road, Lawson's Bay, Siripuram, Jagadamba, RTC Complex",20,50-60 mins,â‚¹25,5:30 AM,10:00 PM,20,0.4,Yes,APSRTC city bus from northern coastal suburbs via Beach Road to city center.
RTE03857,Gopalapatnam,OUCH Tattoo Visakhapatnam - Tattoo Piercing Nails,Siripuram,Siripuram Bus Stop,99/99E/217/300,City Ordinary/Express,"Gopalapatnam, Rushikonda/Madhurawada, Beach Road, Lawson's Bay, Siripuram, Jagadamba, RTC Complex",20,50-60 mins,â‚¹25,5:30 AM,10:00 PM,20,0.4,Yes,APSRTC city bus from northern coastal suburbs via Beach Road to city center.
